PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
669,2.114686251,-2.357107878,10.62592983,-40.15024185,28.14346313,-0.028660854
670,1.912371278,-3.384165049,9.244653702,15.13984871,28.4618206,7.985629082
671,3.110863924,-5.093269348,11.34892368,29.50522232,41.97422791,-1.447361231
672,7.850855827,-3.890595675,9.968514442,42.51544952,23.52257538,-4.517170906
673,9.90713501,-2.632280827,9.127250671,50.55004501,9.54519558,-7.231916904
674,9.32442379,-1.66732192,9.509271622,43.4835968,19.77399826,-12.01304913
675,13.31128216,-1.329562426,9.393630028,51.27070618,-16.97156715,-12.83409882
676,18.83971214,-0.191283762,8.77779007,80.18199921,-147.0366821,5.339822769
677,4.54489994,-1.1197052,8.605209351,56.630867,-101.7700729,30.00956726
678,-4.771661282,-0.192277983,7.730419636,40.52769089,-169.3792572,19.82304955
679,-7.581142902,0.517362058,7.124761581,53.17629623,-224.2480011,27.91840172
680,-13.25276089,-1.327870607,10.38391113,32.8652153,-200.7880402,17.65151978
681,-8.945039749,1.09218514,10.71285248,-19.69134903,-140.8019562,6.420787334
682,-0.648657262,0.150265127,12.60935116,-65.23480225,-112.9833755,8.198101044
683,1.480148911,-2.342404127,14.22046375,-77.78694153,-72.33844757,-1.151592851
684,0.443525434,-3.030573368,14.56695175,-51.87726974,-57.27639008,-13.11630249
685,-0.36045742,-1.526168466,15.09462833,-26.16187668,-59.07520294,-21.01942825
686,-2.945633888,-1.115258574,13.34738159,-10.21396446,-77.27321625,-8.385113716
687,-2.976125717,-1.808848023,11.60539818,1.920788646,-94.26342773,-3.310634851
688,-1.169618845,-1.903661847,10.35298347,13.11008263,-104.2986526,2.043876886
689,-0.983407497,-1.688361764,10.04468346,22.70165443,-115.3896255,7.265852928
690,-1.517992735,-2.993641853,10.73811531,18.55673218,-114.8945999,6.418177605
691,1.119798422,-3.012458086,11.5716629,25.02914238,-107.3906479,4.034422874
692,2.017156363,-1.831562996,11.61857986,34.5304184,-112.3195419,-2.027023554
