PacketCounter,Left_Hip,Right_Hip
499,-14.7258997,-16.39171028
500,-14.95345783,-16.60560799
501,-15.00145531,-17.21448898
502,-14.85306072,-18.01804543
503,-14.64849186,-18.88822937
504,-14.4479723,-20.13490295
505,-14.09678555,-21.74448013
506,-13.53912258,-23.6061821
507,-12.80162907,-25.44897079
508,-12.00902939,-26.98332787
509,-11.12360954,-27.91573906
510,-10.2265749,-28.2996788
511,-9.344818115,-28.60447502
512,-8.492100716,-28.98808479
513,-7.650259495,-29.23828888
514,-6.842429161,-29.36182594
515,-6.053066254,-29.74773788
516,-5.418488503,-30.36364746
517,-5.170985222,-31.02468681
518,-5.445214272,-31.49939537
519,-6.354979038,-31.19480896
520,-7.887524128,-30.17857742
521,-9.893108368,-29.10724831
522,-12.26190662,-28.61408043
523,-15.00924015,-28.41454315
524,-18.17387962,-27.89023209
525,-21.75132942,-26.57724571
526,-25.84877586,-25.00607681
527,-30.4182682,-23.42181778
528,-34.81709671,-21.92397499
529,-38.46563339,-20.8277092
530,-41.37073898,-19.23097992
531,-43.82013321,-17.53727341
532,-45.87617874,-15.93693542
533,-47.33986282,-14.20234489
534,-48.00788116,-12.13122082
535,-47.96696472,-9.909043312
536,-47.27970886,-7.653559208
537,-45.65574265,-5.598398685
538,-43.17784882,-3.609209061
539,-40.46343613,-1.837750554
540,-37.8873291,-0.779163659
541,-35.32097626,-0.413319707
542,-32.67158508,-0.690710783
543,-29.97702789,-1.499221683
544,-27.60991287,-2.795995712
545,-25.35062981,-4.381722927
546,-22.50143623,-6.220160007
547,-19.36075211,-8.147711754
548,-16.98348618,-10.08529472
549,-15.42151165,-12.80070019
550,-14.08563709,-16.08911896
551,-12.63837624,-18.17930031
552,-11.04720116,-19.10970879
553,-9.670176506,-20.06415749
554,-8.403837204,-21.39809227
555,-7.322854996,-22.590271
556,-6.679353714,-22.94630051
557,-6.222136974,-22.50982475
558,-5.9134655,-21.28333664
559,-5.902235508,-20.31679344
560,-6.476994991,-19.77843475
561,-7.604743958,-19.12984276
562,-8.754513741,-18.11309052
563,-10.08304596,-17.40098953
564,-12.2272377,-16.13771248
565,-15.31414127,-14.79703426
566,-18.72957039,-13.26436043
567,-21.61215401,-11.6969223
568,-23.84610558,-10.33943844
569,-25.7436142,-9.258193016
570,-27.50160217,-8.165506363
571,-29.00684738,-7.122303009
572,-30.02964783,-5.824959755
573,-31.18878174,-4.281147957
574,-32.07397461,-2.77320528
575,-32.39055634,-1.795312881
576,-32.27047729,-1.316308618
577,-31.9841156,-1.292322159
578,-31.39194679,-1.579743028
579,-30.41234398,-2.229003906
580,-29.16786957,-3.080269337
581,-27.77895355,-3.915171146
582,-26.22484779,-5.228855133
583,-24.54006004,-6.925257683
584,-22.6989994,-9.171315193
585,-20.69878006,-11.95419693
586,-18.5310688,-14.37620068
587,-16.29175758,-16.26376343
588,-14.05629158,-17.91711044
589,-11.88399029,-19.04585838
590,-9.672636032,-19.47679329
591,-7.52773428,-19.77289391
592,-5.59651804,-20.42160988
593,-3.828295946,-21.61957741
594,-2.199053764,-23.14202309
595,-0.738590121,-24.08804893
596,0.542850077,-24.42811966
597,1.70983386,-24.65305901
598,2.497135162,-24.77493095
599,2.864537954,-25.1942997
600,2.617239475,-25.97989655
601,1.751101732,-25.5733757
602,0.378977716,-24.746315
603,-1.415850639,-24.33235359
604,-3.920676231,-23.77581215
605,-7.320248604,-22.94190788
606,-11.21024895,-21.96665001
607,-14.69440556,-20.88891411
608,-17.43956375,-19.55268097
609,-19.87971687,-18.36561394
610,-22.07000732,-17.39466476
611,-24.22509766,-16.11083221
612,-26.72954178,-14.54339027
613,-29.49814987,-12.94287968
614,-31.81110764,-11.48656559
615,-33.24008179,-10.00142765
616,-34.10818863,-8.319419861
617,-34.58263016,-6.401141167
618,-34.64543915,-4.681052208
619,-34.63521194,-3.296767235
620,-34.66122818,-1.982266545
621,-34.48573303,-0.502540648
622,-34.1061554,0.561140656
623,-33.44371414,1.436553359
624,-32.55721664,2.386249304
625,-31.53676224,3.437342644
626,-30.41169167,4.415426254
627,-29.4133358,5.303659439
628,-28.07187271,6.062955856
629,-26.52863503,6.628575802
630,-24.57259941,6.885223866
631,-22.03108215,6.471212864
632,-19.82200813,5.483302593
633,-17.59084511,4.118350506
634,-15.77123165,2.175306797
635,-14.38446236,-0.311781317
636,-13.11723232,-3.459853172
637,-11.99684525,-6.679502487
638,-10.9964838,-9.34135437
639,-10.09219837,-11.2960186
640,-9.331160545,-12.68953037
641,-8.656974792,-13.29958916
642,-8.162856102,-13.59369183
643,-7.822627544,-13.32719803
644,-7.717690468,-12.51151085
645,-7.740717411,-12.72937679
646,-8.354959488,-13.26191616
647,-9.534505844,-13.16335392
648,-10.92312717,-13.09307098
649,-12.0431757,-13.28768158
650,-12.59862328,-13.59338284
651,-13.05677319,-13.75248718
652,-13.62128544,-14.09492302
653,-14.13502216,-14.52716351
654,-14.77295113,-14.87314892
655,-15.53813267,-15.11998463
656,-16.24341583,-15.38039112
657,-16.88637543,-15.96508598
658,-17.43638039,-16.86313629
659,-17.7409687,-17.74172401
660,-17.92847443,-18.24631119
661,-17.87064362,-19.20851707
662,-17.55568695,-20.82531357
663,-17.18465614,-21.98847198
664,-16.76964378,-22.19885635
665,-16.50291634,-22.552948
666,-16.29726601,-23.66099167
667,-16.01159286,-25.05543327
668,-15.62351513,-26.42715645
669,-15.24142551,-27.65611839
670,-14.5790062,-27.93886185
671,-13.64014244,-27.48392105
672,-12.57875347,-27.5005703
673,-11.70743275,-28.31949806
674,-10.97115326,-29.34563828
675,-10.28185081,-30.40504456
676,-9.560256004,-31.38645172
677,-8.808751106,-32.29823685
678,-8.048000336,-33.19752884
679,-7.257657528,-33.81038666
680,-6.456576824,-34.04921722
681,-5.692195415,-33.92153549
682,-5.114835262,-33.65872955
683,-5.141091347,-33.09834671
684,-5.91989994,-32.37616348
685,-7.340819359,-31.53054428
686,-9.599414825,-30.40094757
687,-12.34449482,-29.38623047
688,-14.72911167,-28.00637054
689,-16.34103394,-26.24842834
690,-17.63970566,-24.56739998
691,-19.27798462,-23.16923904
692,-21.0578289,-22.04101753
693,-22.65366745,-20.72693443
694,-24.1768074,-19.13673973
695,-25.54190636,-17.27101326
696,-26.75568581,-15.36416054
697,-27.7856636,-13.40956116
698,-28.72501564,-11.50680351
699,-29.43466568,-9.755033493
700,-29.92456245,-8.095273972
701,-30.01803589,-6.359746933
702,-29.49923515,-4.660348892
703,-28.86206436,-2.886436224
704,-28.21327591,-0.993701398
705,-27.44338799,0.857630491
706,-26.65417671,2.456724405
707,-26.02959251,3.729497671
708,-25.17625427,4.595503807
709,-23.83111572,4.99074316
710,-22.23672104,5.011943817
711,-20.698246,4.753799915
712,-19.29387474,4.257534981
713,-17.80350685,3.587144852
714,-16.22561646,2.742066383
715,-14.60277748,1.753110886
716,-13.2603054,0.536071002
717,-12.07935524,-1.036328316
718,-11.13631916,-2.970829487
719,-10.34892273,-5.068952084
720,-9.717907906,-7.299166203
721,-9.006356239,-8.76473999
722,-8.219262123,-9.45388031
723,-7.434261322,-10.02123451
724,-6.675777435,-10.82578468
725,-6.020452499,-11.33949947
726,-5.649207592,-11.55018044
727,-5.550252438,-12.28109932
728,-5.78618145,-13.08416939
