PacketCounter,Left_Hip,Right_Hip
621,46.70447159,75.76722717
622,44.90819931,75.08439636
623,44.59681702,76.05809784
624,44.92113495,76.71026611
625,45.03634262,75.04999542
626,44.23700333,71.6423111
627,43.48768616,68.29972076
628,43.04327774,65.0506897
629,42.57826614,61.92274094
630,41.76387787,58.24398041
631,41.06740952,53.95811081
632,40.96194077,48.82924271
633,40.66405869,43.51107407
634,39.89959335,38.67721176
635,39.07609177,34.39281464
636,38.33089066,30.39827728
637,37.70064926,26.36619949
638,37.28403091,22.48092651
639,36.62676239,19.10510445
640,35.53207016,16.40340233
641,34.37584305,14.41995716
642,33.26465225,13.36498928
643,32.18619919,12.92443752
644,30.80329323,12.88425827
645,28.94865799,13.41412544
646,26.41997337,14.23705864
647,23.17887497,15.18274403
648,19.04516029,16.04431343
649,13.81988049,17.12252617
650,8.802584648,18.26877213
651,4.832697868,19.76312828
652,2.237324476,21.373806
653,-0.111761004,22.65525627
654,-2.010631323,23.31278801
655,-3.274436951,24.00505447
656,-3.789464235,24.68146133
657,-3.148006678,25.17477989
658,-1.355245948,25.4356823
659,0.610147953,25.42041016
660,2.860038757,24.56709671
661,4.188498974,22.47158241
662,4.554897308,19.26263809
663,6.492456436,15.38091469
664,8.828347206,11.8450489
665,10.1113348,7.791771412
666,11.33670139,3.360892057
667,12.98489571,-0.379751056
668,14.49706268,-2.843143463
669,15.86032486,-5.266132832
670,17.16536522,-6.937171459
671,18.50526047,-7.705414772
672,19.59044266,-7.709472179
673,20.32289696,-7.043356895
674,20.71842957,-5.69604826
675,20.8856163,-4.416991234
676,20.67070007,-3.854142666
677,19.97997093,-3.576719999
678,19.04383087,-2.801440001
679,17.84255028,-1.191093206
680,15.68571377,1.330357671
681,12.76432133,3.544595242
682,9.7745924,4.773975372
683,7.154953003,6.254363537
684,5.002259731,8.424471855
685,3.243166447,10.63300514
686,1.824600935,13.15274906
687,0.409010559,15.72936535
688,-0.963418067,17.60051918
689,-2.026745319,18.73090363
690,-2.30471468,19.3452034
691,-2.176597595,19.78245544
692,-1.672430515,19.91900063
693,-1.030970693,19.59214783
694,-0.524920404,18.77018166
695,-0.047099069,17.78087425
696,0.428664327,16.37295341
697,0.908907175,13.74295044
698,1.827178955,10.81786442
699,3.161983013,8.027326584
700,4.640383244,5.322953701
701,6.177619934,2.802736759
702,7.70029211,0.277726829
703,9.039206505,-1.57959938
704,10.17384052,-2.792087555
705,11.04890728,-3.601584435
706,11.66650581,-3.697784185
707,12.13958168,-2.867634773
708,12.32335854,-1.612959027
709,12.05593586,-0.766484439
710,11.33296204,-0.119332038
711,10.38387394,0.739738584
712,9.125742912,1.916081786
713,7.363069534,3.321634769
714,4.685345173,5.200449944
715,0.947496891,7.677792549
716,-3.258008957,10.1143198
717,-6.927383423,12.96850491
718,-9.853398323,15.65840149
719,-11.91555977,18.03531265
720,-13.04793644,20.15226746
721,-13.5741539,22.2023983
722,-13.67290211,23.93266296
723,-13.24626255,25.28776932
724,-12.08955956,26.36078072
725,-10.33172989,27.23822021
726,-8.466094971,27.69264793
727,-6.770956516,27.54082298
728,-4.96479845,26.50964546
729,-2.815028667,24.52713776
730,-0.392911851,21.85264397
731,2.178272486,19.16607285
732,4.095355034,16.4079113
733,5.602007866,13.29028511
734,7.120577335,10.11405659
735,8.80288887,7.215418816
736,10.25032234,4.92216301
737,11.34621716,3.710687399
738,11.80057621,3.586566925
739,11.85377502,4.387310982
740,11.84558296,5.403968811
741,11.53206348,6.165534019
742,10.82999039,6.386392117
743,9.672236443,6.330271244
744,8.476407051,6.824360847
745,7.304244518,7.91048336
746,5.745903969,9.169895172
747,3.171915293,10.29131031
748,0.027352586,11.31385136
749,-3.190685749,12.20378304
750,-6.130841255,13.41249943
751,-8.736860275,15.04556847
752,-10.93902969,16.77502823
753,-12.93327999,18.39900589
754,-14.91327572,19.94871902
755,-16.57390785,21.50793266
756,-17.5457077,23.06623268
757,-17.30562973,24.44169426
758,-16.5545826,25.48457718
759,-15.55494308,26.07666588
760,-14.42707253,25.98763466
761,-13.11199188,25.25605583
762,-11.34365559,23.91605949
763,-9.023911476,22.07724953
764,-6.663703918,19.85101891
765,-4.262511253,17.37980652
766,-1.850229144,14.04658604
767,0.325953424,10.24697399
768,2.206947803,6.415779114
769,3.93742919,2.776530743
770,5.812038422,-0.200691864
771,7.830392838,-2.632415056
772,9.832842827,-4.335430145
773,11.6604681,-5.679513454
774,13.38101673,-6.424609184
775,15.09206486,-6.444160461
776,16.65179634,-5.948561668
777,18.01554871,-5.319737911
778,19.00975609,-4.700222015
779,19.36275673,-3.321757078
780,19.17509079,-1.105885625
781,18.49469566,0.61508739
782,16.84924698,1.532244682
783,13.93234062,1.918241143
784,10.43479729,3.984088182
785,7.13014698,5.805335999
786,4.43840456,7.580983162
787,2.016772747,9.483716011
788,-0.356766164,11.6226368
789,-2.763034582,13.70829391
790,-4.495806694,16.0059948
791,-5.489796162,18.18774223
792,-5.900958538,19.80251503
793,-5.859035015,21.2734642
794,-5.553637028,22.66433144
795,-5.204555511,23.64871407
796,-4.359652519,23.8814373
797,-3.231430769,23.41329002
798,-1.644950986,22.42873573
799,0.2098317,20.98877335
800,2.251829147,18.6789856
801,4.520812988,15.99513149
802,6.610376358,13.25640869
803,8.82034111,10.81865501
804,10.91147327,8.685368538
805,12.99851227,6.30902338
806,15.06070232,3.921443462
807,16.88309479,1.774427056
808,18.31937981,-0.269651741
809,19.3430748,-1.722385883
810,19.90881729,-2.275985718
811,20.01226997,-1.731890798
812,19.64400291,-0.328687608
813,18.71144295,1.194119692
814,17.07679176,2.7288692
815,14.62487507,4.16054821
816,11.05400944,5.69400835
817,6.542428493,7.804890633
818,2.054532528,9.681954384
819,-1.828796625,11.59608936
820,-5.233023643,13.97240448
821,-8.226878166,16.01309586
822,-10.6046772,17.64583778
823,-12.2810955,19.37856102
824,-13.07021618,21.242733
825,-13.46541119,22.96232796
826,-13.06268406,24.4907074
827,-11.50344658,26.03396797
828,-10.08926487,27.39493752
829,-9.202127457,28.11979294
830,-8.643378258,28.06219101
831,-7.132059574,27.30723
832,-5.037387848,25.63438988
833,-2.559026241,22.96546936
834,-0.155191809,20.09906578
835,1.95887816,17.43131638
836,3.835855961,14.70121193
837,5.657161713,11.62270641
838,7.551215649,8.655115128
839,9.306491852,6.369193554
840,10.66779041,5.013278008
841,11.65858364,4.322493076
842,12.63213539,4.546086311
843,13.39388847,4.992591381
844,13.51789093,5.251884937
845,13.46043491,5.255828857
846,13.07157135,5.354892731
847,12.67203522,5.911194324
848,12.29149246,6.627815247
849,11.59397888,7.284008503
850,10.22094631,8.067608833
851,8.343025208,9.097902298
852,6.118639469,10.64267349
853,3.843249798,12.24883461
854,1.523065448,13.71753693
855,-0.731749356,15.31900311
856,-2.586954594,17.05033493
857,-4.109110832,18.64565086
858,-5.812441349,20.25631523
