PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
803,16.23668861,-0.034334868,5.650343895,-94.14320374,107.8154373,-14.84768867
804,11.96555901,-0.487921894,7.500826359,-163.9482574,98.97982788,-28.5708847
805,8.13909626,-0.734813571,5.477036476,-209.9247284,51.14796829,-40.9805336
806,6.32404089,0.012049507,-1.024223328,-186.1788025,35.42341232,-33.86735916
807,5.259765148,3.866495848,3.673993111,-171.5343628,73.34061432,4.429696083
808,5.154275894,5.323163033,7.425980091,-206.4059906,93.0430069,42.92757034
809,3.645680904,1.724634886,4.884250164,-247.1817627,103.3106537,54.71097183
810,5.210300446,-1.853588343,3.341443539,-238.625946,97.88188934,48.84557724
811,6.108161449,-3.479370117,2.70092845,-204.4105377,83.44970703,41.1056366
812,6.083075047,-3.959830046,2.371548653,-162.8689117,69.54935455,38.84248734
813,6.176226616,-4.298357487,1.670148969,-138.6051941,60.99833679,47.14268494
814,5.877388,-4.709479809,1.94556284,-123.6438675,52.30617523,59.93210983
815,4.715634823,-4.436283112,2.391507626,-111.6887283,51.44120026,60.46264648
816,4.663323402,-3.886043787,2.067208052,-105.835289,55.86725616,54.75779724
817,4.894881248,-3.630684853,1.862182379,-112.7604675,61.76040268,50.5606308
818,4.99394846,-2.549975872,2.52466321,-103.7657471,56.06734467,57.29259109
819,4.199648857,-2.91821909,3.18757081,-90.61090088,44.60926437,71.63860321
820,3.005021811,-3.234899044,3.148401976,-86.89237976,35.89144135,80.34430695
821,2.675848961,-3.669026375,3.051150799,-90.7201767,23.44620323,77.26277924
822,3.281289816,-4.000400543,2.759655714,-91.73396301,9.079423904,72.22488403
823,2.949207306,-4.728558064,2.260117292,-92.06758881,-7.221458435,72.09056854
824,2.989230156,-6.257608414,2.118915558,-90.7742157,-19.44094086,71.81050873
825,3.511223078,-8.303387642,2.249592066,-80.98257446,-25.11218643,73.7378006
826,2.805816412,-9.57245636,2.230435848,-70.90453339,-29.35011482,72.61888885
827,2.308629751,-9.282421112,1.745224953,-55.78525543,-33.20428085,67.86048126
828,2.81210804,-8.042931557,3.185624838,-53.67435074,-29.2940979,65.85878754
829,3.14908576,-5.252449989,3.508675575,-72.71188354,-27.89977074,65.84945679
830,2.622298956,-4.409729004,2.833084583,-101.6981812,-33.10330582,63.3515892
831,2.548904419,-6.27752018,2.249067545,-133.8431091,-29.74508095,55.59589005
832,2.907412767,-8.598155975,1.171950817,-153.8704224,-17.39394569,56.83536911
833,3.211728334,-9.263092041,1.21256125,-165.47789,-11.26867104,62.27102661
834,3.177514553,-8.532980919,1.625075221,-167.6344147,-3.321977377,67.25361633
