PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
326,10.10824013,8.032833099,-2.794416904,45.95365524,16.92692375,-46.03701782
327,9.64315033,8.360765457,-2.548261166,59.44043732,9.66946125,-41.07853317
328,8.640590668,9.166027069,-2.91716218,56.05144882,7.129031181,-40.09546661
329,8.958141327,9.515182495,-3.26596427,47.0692215,4.822002411,-40.70660782
330,9.265731812,9.78166008,-3.845275879,42.29262543,3.211148262,-47.53225708
331,9.549911499,9.821575165,-4.250667095,59.59858704,2.433337212,-52.01474762
332,10.11906433,10.26471329,-4.187167645,84.37332153,-4.059714794,-56.13360977
333,11.00953579,10.91304874,-4.767590046,98.34560394,-14.94680214,-59.89302063
334,11.28809547,11.95140076,-5.400111198,122.1123505,-27.66984558,-63.92731857
335,11.79991531,12.05871773,-6.0321064,151.7817535,-36.01462936,-63.5012207
336,12.04907608,10.93691063,-6.563447952,183.8318176,-36.53567886,-59.88277054
337,12.79139996,7.308250427,-7.195810795,221.6586761,-39.49518585,-35.86936569
338,11.69658661,5.079384804,-6.344502449,229.2807312,-36.38309097,-6.735019207
339,8.834094048,3.169089317,-6.54115963,186.8255615,-9.083658218,0.589126289
340,7.699706078,3.961740017,-6.163674831,180.2108765,13.53799534,-14.90655708
341,5.343410492,6.794689655,-3.649441004,208.6699066,-7.983880043,-30.84897232
342,4.370337486,8.459583282,-2.651025534,215.4650879,-61.61930466,-31.75226212
343,5.68553257,9.443898201,-6.009450912,202.3817749,-77.73493195,-15.80298328
344,6.690336704,7.916997433,-6.558494091,176.2558136,-94.31614685,-14.51068115
345,5.58912468,5.977947235,-4.965537548,143.8836517,-119.839386,-21.85513687
346,3.91752696,5.270308018,-5.147502899,135.9056091,-157.8265076,-26.75256729
347,2.937988997,4.397553444,-6.116696358,126.0264206,-174.6056366,-40.79896927
348,1.715124607,2.161679745,-6.207259178,126.8599167,-139.059433,-62.61418915
349,1.19643569,2.450456142,-4.972976685,142.8171997,-86.21699524,-72.87669373
350,2.737120152,4.967168808,-5.394853115,133.1335907,-78.2401123,-65.85721588
