PacketCounter,Left_Hip,Right_Hip
799,-1.27694321,-0.37354088
800,-1.87740135,-1.83912468
801,-2.56030273,-3.45853233
802,-3.31897163,-5.19890118
803,-4.1739006,-7.01220131
804,-5.0854311,-8.8538456
805,-6.0307436,-10.62425232
806,-6.99502754,-12.36089706
807,-8.00694752,-14.25487995
808,-9.10650015,-16.31085777
809,-10.24145746,-18.46572447
810,-11.40156054,-20.663046
811,-12.59683323,-22.79368138
812,-13.79171359,-24.74128151
813,-14.94384837,-26.46107864
814,-16.16564166,-27.94443655
815,-17.45158958,-29.43019867
816,-18.78447413,-31.00696468
817,-20.0323143,-32.70579815
818,-21.0573926,-34.55654907
819,-21.7797761,-36.44317436
820,-22.27241421,-38.26320457
821,-22.66792202,-39.83820534
822,-23.01475906,-41.12983704
823,-23.09618664,-42.31226158
824,-22.61110544,-43.53081894
825,-21.81163597,-44.68930817
826,-22.91627455,-45.24570084
827,-24.74666405,-45.48007202
828,-26.12764931,-45.07660294
829,-27.26921844,-44.1287117
830,-28.27158928,-43.02783585
831,-28.85526276,-42.27990913
832,-28.8555603,-42.10281754
833,-28.63080502,-41.80717659
834,-27.76982498,-40.44332504
835,-25.88446617,-37.96572113
836,-23.18266678,-35.0215826
837,-19.91594934,-30.81115532
838,-15.14486006,-25.86421442
839,-10.4042573,-21.73080277
840,-6.4974184,-19.56443116
841,-1.74064636,-17.33257675
842,1.18552971,-12.90520716
843,-2.41136551,-8.18990612
844,-4.18594933,-5.98052502
845,-2.95413971,-7.00911427
846,0.63476467,-5.92560863
847,1.29796219,-1.54992676
848,0.80302906,-0.39111519
849,2.22700691,1.13042259
850,2.58092308,2.95117188
851,1.50836754,4.57845306
852,-0.17705154,5.97190475
853,-0.65880394,7.22508049
854,-0.40427303,8.1982193
855,0.19568062,8.72594833
856,0.61351585,9.13202667
857,0.57991982,9.70196915
858,0.28742886,10.10878944
859,0.02334595,10.1809597
860,-0.4240675,10.44509697
861,-1.0961771,10.94595146
862,-1.82492352,11.38089752
863,-2.29508305,11.60215569
864,-2.41111469,11.65199471
865,-2.49159908,11.58449936
866,-2.86345768,11.35114288
867,-3.5592165,10.90213585
868,-4.0323019,10.33225632
869,-4.44871998,9.63788414
870,-4.8760891,8.80139923
871,-5.57956409,7.83200645
872,-6.35035896,6.83212852
873,-6.9632473,5.90556526
874,-7.53585672,4.93849754
875,-8.10406589,3.926054
876,-8.7162838,2.86613846
877,-9.32954454,1.75958252
878,-9.89234638,0.65042496
879,-10.40400791,-0.46463966
880,-10.93287659,-1.55391121
881,-11.52180028,-2.60861015
882,-12.12949014,-3.52770424
883,-12.65697861,-4.2901926
884,-13.25581586,-5.2528429
885,-13.9224596,-6.30637646
886,-14.5149039,-7.29462814
887,-15.03593789,-8.11529827
888,-15.42715669,-8.7576189
889,-15.74257046,-9.33765984
890,-15.97896439,-9.87675667
891,-16.22721708,-10.35493565
892,-16.45159912,-10.80405426
893,-16.7160393,-11.23340607
894,-17.01653743,-11.64707088
895,-17.31132102,-12.0314455
896,-17.53508568,-12.41627502
897,-17.71469951,-12.86034393
898,-17.64910459,-13.32216644
899,-17.89409924,-13.72927761
900,-18.10582733,-14.20070887
901,-18.22715378,-14.87410545
902,-18.51490879,-15.76872969
903,-18.9825232,-16.71480894
904,-19.4213686,-17.75459552
905,-19.80015135,-18.92229903
906,-20.21502113,-20.34549224
907,-20.66563034,-21.98066223
908,-21.22753191,-23.71270132
909,-21.86944199,-25.61858559
910,-22.60705996,-27.82230902
911,-23.51669598,-30.29474258
912,-24.59233475,-32.78563118
913,-25.75298405,-35.20843887
914,-27.05007935,-37.67887688
915,-28.33145142,-40.06171799
916,-29.70326996,-42.08583832
917,-31.10646057,-43.87631035
918,-32.39898491,-45.38446045
919,-33.47906303,-46.71941376
920,-34.32328796,-48.29885674
921,-34.67243958,-50.04426003
922,-34.18202019,-51.84701157
923,-32.89897728,-53.65934753
924,-30.3587122,-55.3058548
925,-29.97371292,-55.59157562
926,-31.18836403,-56.12705612
927,-32.23133087,-54.90721893
928,-33.46003151,-51.87601852
929,-34.06295967,-49.30772781
930,-32.84439468,-47.77086258
931,-31.07981682,-46.01764488
932,-28.3866291,-42.46806335
933,-25.72950935,-37.24569321
934,-22.88331842,-31.43826771
935,-19.23877668,-25.26549435
936,-14.15450072,-19.11524051
937,-8.19706011,-14.72274494
938,-2.99702168,-12.28443575
939,1.8752079,-9.43572235
940,1.48821259,-4.19362736
941,-0.48381901,-1.0207386
942,-0.30418873,-0.72998619
943,0.65030098,-0.65273094
944,2.21306992,1.33012581
945,1.35585022,3.79649734
946,2.17107964,5.32163239
947,4.06583214,7.33436203
948,4.67409515,9.30104065
949,4.23487854,10.38359451
950,3.71370506,10.84377861
951,3.04611778,11.22087288
952,2.46377373,11.46198273
953,2.33984947,11.49522591
954,2.60971451,11.43634224
955,2.63466835,11.36160278
956,1.99149323,11.15535164
957,1.21991158,10.72565842
958,0.55984592,10.14117432
959,-0.17400837,9.42217445
960,-1.12015915,8.6163826
961,-1.94133949,7.86097527
962,-2.36681557,7.26836014
963,-2.94093513,6.58181763
964,-3.68958378,5.56860542
965,-4.40381813,4.37977219
966,-5.01644516,3.24969101
967,-5.57993412,2.22378731
968,-6.25092697,1.241045
969,-7.07496405,0.33864021
970,-7.85484791,-0.3845768
971,-8.53280115,-1.01579666
972,-9.22328329,-1.8598156
973,-9.94930077,-3.23646545
974,-10.49565363,-4.24956322
975,-10.86745357,-4.91857147
976,-11.14147925,-5.67737865
977,-11.39332843,-6.52070904
978,-11.68286538,-7.44242573
979,-11.95931554,-8.20530415
980,-12.29121518,-8.83382988
981,-12.76390409,-9.47835064
982,-13.12741101,-10.12765217
983,-13.47246039,-10.79960442
984,-13.84499037,-11.81062412
985,-14.16164905,-13.18021822
986,-14.40134859,-14.68781328
987,-14.85169126,-16.22353125
988,-15.47507369,-17.8812468
989,-16.2496562,-19.80762564
990,-17.09773612,-21.70677173
991,-18.01095581,-23.33541393
992,-18.96203279,-24.76121521
993,-20.04746818,-26.37204122
994,-21.21557093,-28.41501427
995,-22.34021473,-30.82349396
996,-23.6271143,-33.61678791
997,-25.34172249,-36.63345337
998,-27.35214138,-39.53293228
999,-29.47099209,-42.20205116
1000,-31.7303772,-44.73797607
1001,-33.95731354,-47.1193943
1002,-35.88189697,-49.26934814
1003,-37.41699791,-51.25764465
1004,-38.40809441,-53.06695557
1005,-38.84078979,-55.12509537
1006,-38.83417702,-57.28609085
1007,-38.28662109,-58.50985718
1008,-36.68057823,-58.26192093
1009,-35.77642059,-57.12201691
1010,-36.15550041,-55.55008316
1011,-36.73660851,-54.87747192
1012,-37.01337051,-53.41670227
