PacketCounter,Left_Hip,Right_Hip
599,0.507778704,-7.479069233
600,1.330960155,-7.423616409
601,2.16114378,-7.131252289
602,2.869502544,-6.731677532
603,3.479728222,-6.07621336
604,4.184429169,-5.610149384
605,4.895364761,-5.249669075
606,5.669362068,-4.846348286
607,6.296011448,-4.297503471
608,6.974360943,-3.944544077
609,7.57953167,-3.604024887
610,8.203814507,-3.111991644
611,8.805749893,-1.904317856
612,9.346563339,-0.648416579
613,10.06992435,0.198874265
614,10.85488129,1.243845582
615,11.69424725,2.648596287
616,12.52395344,4.222280979
617,13.21398163,5.682174683
618,14.15558338,7.070065498
619,15.5631752,8.49489975
620,16.82389259,9.912882805
621,17.80213547,11.03450298
622,18.73286629,12.16946793
623,19.75768089,13.10424805
624,20.44994164,13.64408875
625,21.0391407,14.04222107
626,21.66963577,14.34843826
627,22.20866776,15.00252438
628,22.56314087,15.7776413
629,22.77456093,16.11929131
630,22.6337204,16.00961876
631,22.10832787,15.83127594
632,21.37533379,15.48365116
633,20.5967083,14.86811638
634,19.69100952,13.86188889
635,18.43528938,12.57968807
636,16.60054016,10.98099899
637,14.10489464,8.800398827
638,11.21946526,6.196724415
639,7.98093462,3.228813171
640,3.918712139,-0.341970801
641,-1.111578107,-4.656148911
642,-7.445525169,-9.619702339
643,-14.42823219,-14.24277401
644,-21.40305138,-19.10660744
645,-27.43207359,-24.3186245
646,-32.21506882,-28.4855938
647,-36.00237656,-31.11824608
648,-38.42068863,-32.25917435
649,-39.77137756,-32.56426239
650,-39.99934387,-29.65623474
651,-38.73981476,-25.59648514
652,-36.53503799,-23.13245773
653,-33.7129631,-20.85748863
654,-31.21091461,-18.9049263
655,-28.66056633,-17.59931183
656,-25.97019386,-16.54957771
657,-23.59363174,-15.87319374
658,-21.3994503,-15.4934597
659,-19.05477333,-13.13206291
660,-16.15008736,-9.932760239
661,-13.51322269,-6.93064642
662,-11.0905962,-4.88121748
663,-8.38011837,-3.669268608
664,-5.735163689,-2.553406954
665,-3.974061012,-1.112653494
666,-2.581752062,0.62730515
667,-1.016014457,2.182688713
668,1.099079013,3.544275999
669,3.395894766,5.382330418
670,5.328454018,6.956445694
671,6.86458683,8.028505325
672,7.816820145,9.163012505
673,8.254657745,10.03718948
674,8.520019531,10.12830544
675,8.584292412,9.622462273
676,8.469276428,9.357364655
677,8.083421707,9.315130234
678,7.346833229,9.221076012
679,6.723714352,8.930353165
680,5.936863899,7.586221218
681,5.145589828,6.120544434
682,4.362642288,4.253036022
683,3.290530443,2.778938055
684,2.380568504,1.717809439
685,1.466439366,0.87082845
686,0.603522837,0.767261922
687,-0.319716394,0.667431712
688,-1.460865378,-0.022930227
689,-3.245206356,-1.547566891
