PacketCounter,Left_Hip,Right_Hip
799,-35.96991539,-34.4234705
800,-35.39029312,-34.0829649
801,-34.730196,-33.76671028
802,-34.02372551,-33.46063042
803,-33.30441475,-33.12880993
804,-32.63575172,-32.59720659
805,-31.92136192,-31.90923452
806,-31.19622612,-31.15596819
807,-30.52820206,-30.42364502
808,-29.93301201,-29.80784988
809,-29.44548607,-29.19796085
810,-29.11877823,-28.53119373
811,-28.83296204,-27.81133747
812,-28.52089882,-27.05718136
813,-28.1782074,-26.61928618
814,-27.81327629,-26.33227062
815,-27.37997246,-26.04340506
816,-26.81824112,-25.79807711
817,-26.14488411,-25.46033138
818,-25.45776463,-24.87279573
819,-24.78886604,-24.20861852
820,-24.11675167,-23.66816926
821,-23.40542316,-23.25906813
822,-22.70897198,-22.81631732
823,-21.98979092,-22.2264533
824,-21.23516083,-21.53151536
825,-20.4133091,-20.54223442
826,-19.38960743,-19.22542334
827,-18.21622372,-17.72467518
828,-16.79964828,-16.12992191
829,-15.12097979,-14.46162415
830,-13.16310716,-12.61089134
831,-10.90212679,-10.30014324
832,-8.83053076,-7.71706581
833,-6.71456242,-5.37969017
834,-4.55123663,-3.75637054
835,-1.88179398,-3.65943146
836,0.95723724,-3.82685661
837,3.5152092,-4.38296318
838,6.25758553,-2.36644936
839,9.42302704,1.12895393
840,11.41196632,3.9963932
841,12.1591835,5.88222694
842,12.17775726,6.58948517
843,11.99689102,8.57505798
844,11.40200615,8.59339523
845,11.15703964,9.73562622
846,10.91158104,10.02866364
847,11.09384155,9.72792816
848,11.93955994,10.05482101
849,12.80610466,11.21506119
850,13.63473129,12.45962143
851,14.31408501,13.5961647
852,14.76407433,13.77448654
853,15.19569206,13.80472183
854,15.5418644,14.55532074
855,15.78415298,15.33670044
856,16.14655495,15.85996628
857,16.35790443,16.61612701
858,16.55468559,17.50483322
859,16.76003265,18.09941101
860,16.84095764,18.29986572
861,16.88487434,18.43079758
862,16.97792244,18.93774796
863,17.14437866,19.47384262
864,17.22315788,20.22279358
865,17.39983177,20.59863663
866,17.48037148,21.02269363
867,17.46250534,21.4270134
868,17.4828167,21.85082245
869,17.50462914,22.11591721
870,17.58746147,22.40751648
871,17.73024559,22.85198593
872,17.76377487,23.03627777
873,17.68405151,23.19369888
874,17.50328255,23.17927933
875,17.37974167,23.19780731
876,17.39260292,23.17338181
877,17.48147392,23.14385223
878,17.60021973,23.0790596
879,17.72262573,23.05189896
880,17.91367531,22.98800278
881,18.27628517,22.86450577
882,18.83271408,22.79930496
883,19.53337288,22.76461029
884,20.390028,22.5912323
885,21.39351082,22.11887741
886,22.51843643,21.72506332
887,23.84440231,22.05608368
888,25.2746048,22.63940811
889,26.76457596,22.85887527
890,28.0824852,23.30170059
891,29.19913483,24.09128952
892,30.2936363,25.0618134
893,31.3561249,26.0551109
894,32.1486778,26.8817024
895,32.651928,27.60746
896,33.0485878,28.18367
897,33.4106751,28.8257332
898,33.4494095,29.4527626
899,33.1451302,29.9785194
900,32.5829392,30.2543335
901,31.6815682,30.0114594
902,30.266243,29.5545921
903,28.32445145,28.9425278
904,25.95937347,28.0156784
905,23.37408447,26.6641197
906,20.48752022,24.98717499
907,17.24268341,22.96789169
908,13.67263985,20.72113419
909,9.45671272,18.31906891
910,4.70287037,15.74479675
911,-0.31075668,12.51506805
912,-5.25553083,9.04936981
913,-9.76851998,5.72152901
914,-13.73314762,2.37958145
915,-17.49557352,-0.92700005
916,-21.11570454,-4.50559616
917,-24.43747616,-8.39778709
918,-27.14237785,-12.25535774
919,-28.7068119,-15.2119503
920,-29.07692337,-16.99298191
921,-28.11643219,-17.34895086
922,-25.87078953,-15.69503784
923,-23.64129257,-12.63364506
924,-21.78916836,-9.32338047
925,-19.610075,-6.62387085
926,-17.38510895,-4.32747269
927,-15.37048626,-2.63205719
928,-13.66656733,-2.04397202
929,-11.94591093,-2.4842453
930,-9.74794981,-2.60961342
931,-6.69793081,-1.47976875
932,-3.43049526,0.85552216
933,-0.671422,2.89888191
934,1.50033569,4.96727753
935,3.35442257,7.07094955
936,5.05663109,9.06463623
937,6.54276085,10.80086899
938,7.98239899,12.01385498
939,9.52301979,12.94507217
940,11.11563873,13.9549942
941,12.56991196,15.24102402
942,13.77437973,16.16923523
943,14.62154961,16.81010437
944,15.43616867,18.00515747
945,16.45904541,19.61856461
946,17.3283062,21.41077042
947,17.85910606,22.69811249
948,18.00950241,23.68446732
949,17.74329567,24.07555771
950,17.34037971,24.26031876
951,17.07794952,24.31256866
952,16.91290474,24.24240875
953,16.80752182,23.94104385
954,16.7402153,23.79003906
955,16.77290154,24.28129578
956,17.03005981,25.0020294
957,17.35726166,25.0436058
958,17.93532372,24.4046402
959,18.46086121,24.18398285
960,18.64921188,24.43757248
961,18.45750618,24.72633743
962,18.14366341,25.184227
963,17.78027153,25.2867317
964,17.41398048,24.51771545
965,16.94219971,23.71003342
966,16.48469543,22.80559921
967,16.08285332,22.19358826
968,15.62327385,21.43572617
969,15.05993271,20.67316055
970,14.58144951,20.00968933
971,14.17949486,19.37433624
972,13.75118256,18.66915512
973,13.44370842,17.82868576
974,13.18444252,17.05539322
975,12.89033508,16.26780319
976,12.54129791,15.44243622
977,12.20900726,14.6756897
978,11.88455391,14.12016678
979,11.55559349,13.57945251
980,11.19500732,12.90084839
981,10.77701187,12.43357468
982,10.37173653,12.00212479
983,9.92776108,11.68276215
984,9.45733261,11.30722809
985,8.95858765,10.90063095
986,8.42308235,10.72862625
987,7.86107063,10.53451157
988,7.26831055,10.05823898
989,6.69917488,9.63352203
990,6.07940865,9.27776718
991,5.4785614,8.90980911
992,4.90963745,8.56744003
993,4.32974529,8.11463928
994,3.77301884,7.59843826
995,3.17336559,7.06135178
996,2.54749298,6.57543945
997,1.96738434,6.20235062
998,1.43497372,5.72260094
999,0.9750967,5.07439613
1000,0.46028328,4.32398415
1001,-0.12936211,3.47671127
1002,-0.68756866,2.6440258
1003,-1.27650356,1.84944534
1004,-1.95311737,1.14814377
1005,-2.73430777,0.43997192
1006,-3.64942884,-0.22693062
1007,-4.65078354,-1.04853249
1008,-5.67283201,-1.9343853
1009,-6.71475387,-2.81765556
1010,-7.82867479,-3.7340641
1011,-9.08769065,-4.77761269
1012,-10.47575289,-5.88116646
1013,-11.96410179,-7.10291862
1014,-13.63293529,-8.49423027
1015,-15.44135523,-10.02369881
1016,-17.33216286,-11.71852112
1017,-19.28444481,-13.53398991
1018,-21.32053471,-15.48590469
1019,-23.53124809,-17.54168701
1020,-25.91930676,-19.62547207
1021,-28.43291092,-21.57765675
1022,-31.03862572,-23.48461926
1023,-33.67253685,-25.52564472
1024,-36.28080559,-27.62996602
1025,-38.87763786,-29.82512808
1026,-41.5065403,-32.08984804
1027,-44.18018341,-34.27375221
1028,-46.86429214,-36.44183445
1029,-49.28168106,-38.66145039
1030,-51.49909592,-40.74958992
1031,-53.62678528,-42.58200836
1032,-55.69951248,-44.15526772
1033,-57.65155411,-45.53069878
1034,-59.2690239,-46.9105587
1035,-60.6346283,-48.53478813
1036,-62.01811981,-50.0059433
1037,-63.29195786,-51.45636368
1038,-64.34999084,-52.84599876
1039,-65.24263763,-53.64207458
1040,-65.84054184,-54.29363632
1041,-66.07971191,-54.92053795
1042,-66.21392441,-55.41111374
1043,-66.36040497,-55.78928375
1044,-66.44864655,-55.88936424
1045,-66.46913528,-55.68425369
