PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
760,6.636974335,-1.41359961,8.8104496,62.34043503,50.23754501,26.67728996
761,6.566334248,-0.64605099,8.532575607,71.41172028,41.73455429,23.66131401
762,7.114994049,0.056727543,8.41929245,72.10897064,33.19236755,20.29373741
763,6.82199192,1.083584905,7.157127857,76.12162018,23.27814102,17.61972809
764,7.415051937,0.713917255,7.487998486,87.18087769,26.40326691,14.58359814
765,8.203440666,-0.079269752,8.086386681,74.00069427,26.14076424,11.64451504
766,8.682712555,0.937243521,7.002512932,60.7135849,22.49776649,13.31971169
767,9.089378357,2.796573877,6.689618111,48.59594345,14.30869198,14.62885666
768,10.36452007,2.082287073,6.520675659,30.15269661,6.970980167,15.25855541
769,11.28556252,0.131396815,6.244560242,10.84177399,10.97027302,9.799513817
770,11.58022594,-0.027849568,6.084113598,18.24833298,12.43616009,5.410429955
771,12.24542236,1.136123896,6.060058117,31.4740448,8.907534599,5.563066959
772,13.41959953,0.595711291,5.786234379,17.27658844,7.262829781,4.387992859
773,14.54830551,-0.291876137,4.956358433,1.781836987,31.46799278,-0.640537441
774,14.22081661,-0.933988452,5.954236984,-33.04652405,54.6354332,-12.77280998
775,12.38406181,-1.066200376,2.518151522,-56.30124283,19.15798378,-7.924183369
776,11.42271805,0.248621315,2.114200592,-10.25369072,-3.200551748,-2.216421604
777,12.41586494,0.51857549,3.147845984,-6.455922604,-20.15857315,-4.283923149
778,13.12395954,-1.174911261,3.252622366,-33.04511261,-19.5094986,-1.433703899
779,13.69775772,-1.304532886,3.848806143,-31.65868187,3.677235126,-5.486081123
780,13.58489132,0.464215189,4.785135746,-23.2652359,-1.554732203,-3.468298912
781,11.63072014,-0.205660298,4.965993404,-18.56434631,-20.99821091,-6.356937408
782,9.097836494,0.840362251,5.457368374,12.3437233,-23.67470551,-8.900259018
783,7.82038641,2.193990231,7.451872826,14.28952217,4.495166302,3.399724007
784,5.819646358,0.32770136,9.364912987,-10.10291481,34.34939575,21.09819984
785,4.105744362,-1.683610082,8.161543846,-11.83516598,61.89643097,17.34080696
786,4.155007839,-1.786678672,9.357378006,-3.747586012,53.26941681,7.041137218
787,5.554960251,-1.39170289,9.825688362,-8.418391228,55.65578842,11.20448971
788,6.428913116,-0.053529561,11.1421299,-18.1938343,54.92245865,12.26004601
789,5.394775867,0.884949684,12.17932796,-16.06258965,62.59791946,9.883890152
790,4.947431564,-0.935808122,12.86479568,-25.40447426,58.48202515,5.206297874
791,4.958132267,-0.476324707,10.01181221,-43.79920197,42.99225998,-0.453594089
792,3.98726964,1.46587491,7.621049881,-13.61575985,33.12340927,5.449901581
793,2.812337637,0.618717849,8.38848877,-4.912238598,14.8882618,6.762265682
794,3.51704073,-0.278973937,8.538648605,-26.10972404,15.79913616,3.644859314
795,4.080898285,-0.395509034,8.453543663,-26.00394821,24.38339233,5.743590355
796,4.754570007,-1.494532704,9.354369164,-24.76581383,33.89770508,1.84085381
797,3.994979143,-0.933744192,9.367163658,-28.56962013,37.63739777,3.818390846
798,3.458236217,-0.198788628,9.216122627,-23.27164459,36.15149689,4.66969347
799,3.768053532,-0.569148064,9.297431946,-16.30061531,25.42415237,6.101995945
800,3.257441759,-2.054868937,9.339868546,-17.57628441,23.79186058,6.170163631
801,2.851538658,-2.833171368,9.195440292,-16.80804443,28.31597137,7.730090618
802,3.733929634,-2.512660503,9.692709923,-8.125244141,28.4825058,4.841231823
803,3.735951424,-1.958530903,9.843548775,-0.302025467,22.12736702,4.37408638
804,3.841936111,-1.81676352,9.78701973,7.239864826,12.19998455,2.733460188
805,3.588351727,-1.503450274,9.622846603,12.44348907,12.12617397,2.486630917
806,3.553316116,-1.264835477,9.471852303,11.12438107,13.03118515,-0.816789806
807,4.081730843,-1.24657023,9.409424782,12.6154089,16.91124153,-0.132072106
808,4.0255723,-1.385479808,9.564422607,11.73827648,25.95242882,-1.248007894
809,3.60794282,-1.311001897,9.658173561,8.20191288,37.61621475,-2.156741381
