PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
499,3.377692699,-0.13199541,9.105957985,-24.12534904,73.7773056,2.935015678
500,3.743150234,0.085351937,8.387825012,-20.34587479,53.57185364,0.927260935
501,3.044255018,0.372985929,9.149701118,-18.20290375,40.0915947,1.290754318
502,3.415986061,0.21725294,9.794686317,-14.4756918,31.2121315,-1.257281542
503,3.806477308,-0.06561821,9.864542961,-7.091360092,20.00256729,-1.270084381
504,5.076156616,-0.502476275,10.35694504,8.038969994,15.01599026,-0.826394498
505,5.618384838,-0.403569907,10.24631214,31.83342934,3.865258217,1.190091968
506,7.043115616,-0.285090417,9.527897835,49.92807388,-6.901494503,5.960391998
507,7.426024437,-1.671949506,9.010315895,87.50448608,-1.805782914,9.999732971
508,9.495114326,-2.266614676,9.257920265,86.42070007,-16.80510139,12.90164948
509,9.631281853,-1.257282734,8.486666679,58.27586365,-55.46474457,12.8295927
510,8.457977295,0.558596134,7.519839764,58.99373245,-59.24222183,14.90336704
511,11.13344765,2.297856808,8.169958115,61.70244217,-57.27770996,28.13093567
512,1.697324514,1.77999115,9.14810276,80.77355194,-133.1618805,13.07623672
513,0.996875048,3.668493032,9.595471382,66.19503021,-144.1715546,24.04534149
514,2.006111145,1.802530169,10.63925838,73.15218353,-209.3249207,23.34760094
515,1.044786453,1.31097734,10.73566437,71.80724335,-148.6536407,20.82279396
516,-3.90547514,-0.610348225,8.96003437,35.09848022,-139.667923,24.05610847
517,-6.873051167,1.550595164,10.68112278,15.3068552,-22.60344887,19.30697441
518,-4.434696198,2.509087324,11.19322968,29.69194984,-64.27605438,2.298722744
519,5.043657303,3.188387156,11.79314995,17.83953857,-45.64907455,11.24286556
520,4.310661316,2.582792521,12.10505104,6.799744129,-50.69478607,25.63497543
521,0.32140702,2.526764631,12.19052792,5.137164116,-59.51649857,31.83690262
522,-0.456055939,3.153730631,11.28175735,-3.542243004,-55.37883759,22.12830353
523,-0.206980079,3.357575417,10.31117535,-5.863751411,-48.95158768,17.6440506
524,1.672836065,2.796279907,9.931736946,-14.89294243,-42.36472321,14.44518471
525,2.681665182,1.664936185,11.12794113,-19.65311432,-42.12720108,18.44143677
526,1.920814991,0.804283023,11.47584629,-16.2491684,-41.7203331,21.08215523
527,2.14933157,0.407827646,10.80583,-8.308446884,-34.91134262,16.79065895
528,2.71173501,0.823089302,10.7166357,-7.049927235,-39.54372787,13.70296288
529,2.994302273,1.284127355,10.58400631,-5.414366245,-30.49268723,11.83402729
530,2.7373209,1.907878399,10.73132801,-6.210150719,-26.72566223,8.521619797
531,2.713255167,2.138683319,11.16709042,-8.238636971,-30.54632759,6.861699581
532,2.884764671,2.233124256,11.09409618,-13.77476215,-31.25546837,8.707402229
533,2.927358627,1.967263579,10.40055656,-14.87169743,-29.66488838,12.80714321
534,2.949468613,1.362475038,9.858608246,-18.28397751,-27.19862556,15.69043159
535,3.481608152,0.488256931,9.869869232,-13.73177433,-24.39713287,15.12707615
536,3.525415659,0.050596774,9.792016029,-9.604868889,-24.21796989,14.31484699
537,3.319787025,-0.136117443,9.956308365,-10.43645191,-25.16718292,14.33386612
538,3.474372864,-0.029897992,10.15882015,-12.15937996,-22.34593773,11.8873024
539,3.543632507,0.162081972,10.05298138,-13.14017963,-20.835289,9.608006477
540,3.340844631,0.429534316,10.05744648,-8.655210495,-16.75901604,7.012017727
541,3.625491142,0.843539476,9.963765144,-3.57211709,-14.18617058,6.860669613
542,3.819239616,1.085479856,9.964319229,-3.801044226,-16.53590965,8.284635544
543,3.881459475,1.174292326,9.884624481,-7.414237022,-18.90156746,10.17135334
544,3.794797182,0.861114144,9.834779739,-9.936226845,-18.84160233,13.90924644
545,3.382359743,0.24263972,9.518179893,-10.71377563,-14.47958088,16.64354515
546,3.309898615,-0.149535343,9.500477791,-7.369308949,-10.02230167,15.99531269
547,3.91144681,-0.321208,9.201188087,-5.19332552,-8.850937843,12.70226479
548,3.656624794,-0.367968589,9.41118145,-3.44063282,-8.624928474,9.986263275
549,3.915494204,-0.204721287,9.417955399,0.136586174,-11.37058449,5.82075119
550,4.034625053,0.317356765,9.602519989,4.688057423,-16.25860023,3.727810621
