PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
498,4.529889107,5.000586987,13.07254505,95.73078918,-1.126999497,33.25235748
499,8.695478439,-1.243612885,8.977761269,138.0627899,-27.8134079,57.8822937
500,10.06636906,-4.143088341,4.744424343,94.37026215,29.41087341,36.75983429
501,15.20045567,-3.156649113,7.060339451,93.18823242,-41.92868042,21.97881699
502,5.814632893,-2.576513529,6.320466042,60.7040863,-164.3049164,-38.18838882
503,7.68113184,-0.592524767,5.859086037,48.59716034,-161.5281372,-59.87827301
504,15.17354774,3.693237782,4.743740559,61.55628204,-142.2609406,2.049362659
505,-4.636844635,1.801236629,12.85647964,29.39316559,-209.019516,47.44229889
506,-7.199140549,-0.2006073,10.4384346,33.4461441,-175.3080444,40.18406677
507,-10.27059746,-0.775046766,9.024336815,-4.812781334,-150.7091675,-2.430788755
508,-5.237713337,-1.198389649,10.30281258,22.43398476,-99.98910522,-16.9853363
509,5.791556835,-0.069743246,11.98958683,7.323337555,-44.30593109,-16.08647919
510,6.578652859,1.950640321,14.17193985,17.19591713,-52.20397568,4.111798286
511,4.965788364,3.162985086,12.00620556,-0.865799189,-9.693372726,6.577478409
512,-3.640211582,3.533439636,11.8836956,-6.093760967,-21.74803352,-9.027433395
513,-0.872881651,3.782805204,10.06045341,12.92418671,-21.12745476,-14.80381393
514,1.897839189,1.931608438,8.426096916,9.414791107,-52.13271713,-4.360669613
515,0.543395877,0.032159746,9.018268585,-1.589428306,-58.88114929,-3.99072504
516,0.98852545,-0.130472928,10.2013855,7.536376953,-61.66023636,-3.185737848
517,1.537263632,0.780875266,8.284549713,30.28910637,-65.66336823,-11.15368271
518,2.672734737,1.192393899,6.420791149,24.79724884,-70.17233276,-24.6020031
519,0.397899359,1.18763268,7.330304146,10.97875595,-44.08283997,-10.08806133
520,3.056309223,1.523920417,8.820822716,11.02450562,-8.572170258,-10.82761478
521,4.72786808,1.686104774,11.14203548,21.38465881,4.373780727,-11.87897682
522,3.746682405,1.79409945,11.43780708,30.65986252,-5.712459564,-8.688409805
523,3.202459097,2.151053667,10.88941574,22.43403244,-13.07873535,-6.895903111
524,2.88567996,2.012099981,9.905187607,4.195817947,-14.1020298,-4.321506023
525,2.952846527,1.17369771,9.914113998,-5.629165649,-16.46762657,-0.80633986
526,3.099203348,0.523569345,10.4940567,-8.300089836,-19.17429543,-0.82863605
527,3.349424601,0.347413182,11.0661602,-1.659820437,-19.72002602,-4.187912464
528,4.016215801,0.933353662,11.54271793,7.38268137,-24.44063759,-9.661456108
529,4.1270895,1.897230506,11.32660103,12.83914089,-27.89838791,-13.53388214
530,4.055309296,2.658627987,10.68042469,13.11298656,-34.74006653,-13.03009796
531,3.761800289,3.072125196,9.939203262,14.73033142,-40.37571716,-10.47145271
532,3.445581198,3.375781775,9.504940033,10.31592274,-37.07988358,-5.339226246
