PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
449,0.43186456,0.289771706,10.66179276,-5.223800659,-47.42465973,23.18257141
450,-1.196180224,0.150332168,8.957314491,-22.91118813,-51.1091423,13.16224575
451,-0.357364595,-0.251770079,7.344043732,-24.57445526,-66.93209076,-3.371370792
452,0.646344423,-0.114864111,7.953946114,-12.56774044,-70.08013153,-8.599658966
453,0.485072047,-0.025770921,9.174931526,-14.74465561,-65.17940521,-5.446408749
454,0.720475972,0.29273808,10.21554184,-19.34900665,-59.28561783,-3.91451931
455,1.1694417,0.136281118,10.45370579,-16.37182617,-60.61925507,-1.832806349
456,0.772251546,-0.134700015,10.48151398,-15.62091255,-62.14694977,1.17591536
457,0.684628963,-0.59453094,10.86459446,-17.03206635,-60.3803215,4.803798676
458,0.926417053,-0.839795768,11.24560928,-15.1078186,-61.72732925,8.269558907
459,1.82610786,-0.604220688,11.06864834,-11.62915516,-67.28196716,10.34425354
460,2.387818575,-0.526026666,10.91487503,-13.44476795,-72.57488251,11.82028294
461,2.444489956,-0.681803405,10.64133453,-17.3039856,-70.05699158,12.82450294
462,2.693557262,-0.301602781,10.43203831,-18.43806648,-64.67506409,13.12866592
463,3.076602221,-0.096423209,10.23228359,-18.87358284,-57.39703751,11.71879196
464,3.387130499,0.065187737,9.935455322,-21.57501793,-59.46901703,11.01200104
465,3.594180346,-0.030337621,9.635134697,-23.40500641,-61.01418304,12.24466801
466,3.572954893,-0.557137191,9.166196823,-24.67021179,-57.587677,11.90456295
467,3.493564844,-1.40458715,9.313339233,-28.15227509,-53.21478653,11.36178303
468,3.522908449,-1.931530476,10.0491457,-23.56828499,-48.23551559,10.31758881
469,3.213047266,-1.589698195,10.60103321,-11.69448948,-47.80848312,9.43500042
470,3.950267076,-1.345812082,10.89247894,-12.86916637,-56.57198334,8.263518333
471,4.11112833,-1.591959119,10.7312479,-12.13101959,-63.56111145,3.700276375
472,4.440689564,-1.8377707,10.1086731,-9.233617783,-67.45375061,-0.102618948
473,4.525893688,-1.74095571,9.753349304,-5.930911541,-68.60914612,-2.671718121
474,4.386497021,-1.567977905,9.557056427,-2.143522263,-66.80734253,-2.226124287
475,4.53498888,-1.505935073,9.662133217,3.390460014,-64.15519714,0.223313972
476,5.348844528,-1.598292112,9.527462959,10.05845642,-61.4721489,0.016232271
477,5.855091095,-1.957951546,8.521526337,19.29934502,-48.38594437,-3.100011587
478,5.644661427,-1.116084576,8.686049461,13.95155334,-34.02011871,-4.878166676
479,6.131736755,-0.426579207,10.23974705,-17.89847755,-31.36692619,-1.023936391
480,7.273043156,-1.479929447,9.821271896,-33.76113129,-20.86138725,-1.96230185
481,7.449213505,-3.002524614,9.950410843,-26.17315292,12.67577267,-9.113323212
482,7.19836235,-1.769945741,10.27960587,-4.220611095,23.99617577,-7.595002174
483,6.362238407,-1.043949127,9.333444595,-17.30335617,14.10582924,-0.398905694
484,6.748475075,-2.291501045,8.035003662,0.090009525,16.3605957,5.309947014
485,6.066492558,-3.203873396,7.955301762,14.43635941,30.55478287,11.27308846
486,5.846350193,-3.161580086,7.598505497,31.64032555,37.29753113,12.62455559
487,5.148854256,-2.333346367,8.422584534,37.0736618,44.59844208,5.911487579
488,4.324060917,-1.408532381,9.351634026,29.87065125,48.85518265,-2.103032112
489,4.542693615,-0.504789472,8.878355026,25.36151123,48.65574265,-2.484842539
490,4.929976463,-0.500359535,8.922190666,22.63732147,46.271595,1.867163897
491,5.115754604,-0.701326728,8.716357231,34.53675842,43.27749634,4.6122756
492,5.147083759,-0.179284573,8.234952927,52.62686157,39.67948532,7.951616764
493,4.125175953,-0.374331862,8.887495041,36.95553207,45.10712814,8.22903347
494,4.360069275,-0.704001307,8.437767982,14.18463421,41.54204941,3.308190823
495,4.33686018,-0.636617184,7.708469391,12.51117802,24.99311256,-1.611555457
496,4.554199696,-0.360864937,6.853938103,19.22001266,12.38577843,-0.554592669
497,5.322865963,-0.145685077,7.068556786,23.35609436,6.226594448,2.276378155
498,5.673788548,-0.447349489,7.768820286,3.805080891,-1.695663571,2.152536392
499,4.831683159,-0.21662268,6.687289715,-15.19183636,-0.411340237,0.916800857
500,4.159385681,-0.289220572,5.711828232,-30.87969208,9.68138504,2.025184155
501,3.820568323,-0.67450577,4.808638096,-31.09733582,21.95617294,-5.52739048
502,4.080845356,-0.790883541,4.757490635,-17.36863899,26.23608971,-9.391136169
503,3.542618513,-0.416470706,4.346689701,9.881501198,36.21479797,-9.192713737
504,2.943532705,-1.066723228,5.231533527,38.58667374,48.53098297,-3.560878992
505,2.864086866,-1.66484797,6.084416866,30.51159668,32.04302979,-6.668339729
506,2.223212004,-1.250749946,6.740514755,23.45962906,7.130730152,-14.81651592
507,0.93421942,-0.100207493,6.652108669,38.27861786,3.173080921,-17.58738899
508,2.132639408,-0.189470381,5.829499245,38.92996216,4.993374825,-16.95297623
509,3.194442987,0.155230075,6.216406345,34.56150436,-19.91720581,-21.4761734
