PacketCounter,Left_Hip,Right_Hip
326,-20.39246941,-47.7133522
327,-17.92020988,-47.33070374
328,-15.65194416,-46.96230316
329,-13.67563248,-46.73258209
330,-11.97786617,-46.7961731
331,-10.50979614,-47.24074554
332,-9.21949482,-48.16667175
333,-8.187825203,-49.64955902
334,-7.489166737,-51.27854538
335,-7.026553631,-52.53267288
336,-6.296123981,-53.35348892
337,-4.941009521,-53.80168152
338,-3.342363596,-53.93093109
339,-1.955363274,-53.30807877
340,0.268523902,-53.38579941
341,1.113448143,-54.5014267
342,0.902588069,-54.95687866
343,0.084774628,-55.38655853
344,-1.993015289,-54.45143127
345,-4.313003063,-52.3742485
346,-6.59297657,-50.75722504
347,-9.744366646,-49.68375778
348,-12.92114639,-48.0173912
349,-16.40921974,-43.83137894
350,-18.59813118,-39.4572258
351,-19.03005791,-35.96843719
352,-19.42227554,-32.69457245
353,-20.39712906,-29.92619133
354,-20.85514259,-27.98952103
355,-21.06170845,-26.59596443
356,-21.37462997,-25.25679398
357,-21.9329834,-23.54174232
358,-22.41442871,-21.46105194
359,-22.68491364,-19.22146797
360,-22.82283401,-17.23243332
361,-22.74581146,-15.43834209
362,-22.44923401,-14.14265442
363,-21.88928032,-13.19365978
364,-21.1482048,-12.03066635
365,-20.33130836,-10.51521015
366,-19.44662476,-8.875086784
367,-18.28247261,-7.68662262
368,-16.59418297,-7.138419151
369,-14.39658451,-6.941956043
370,-11.59677029,-6.504624367
371,-8.346585274,-5.650147438
372,-4.763814926,-4.550726891
373,-0.924571157,-3.622036934
374,3.095652342,-2.9722054
375,7.353505611,-2.77080512
376,11.45033455,-2.916554928
377,15.44622517,-3.388278246
378,19.41839218,-4.424916744
379,22.84764481,-6.013967037
380,24.91215134,-7.669939041
381,25.54369164,-9.093589783
382,25.98099899,-10.45464039
383,26.56297874,-11.96832085
384,26.51934242,-13.68792057
385,25.43730164,-15.52606487
386,23.85672188,-17.28508759
387,22.01340294,-18.89729881
388,19.70929909,-20.12199402
389,16.16642189,-20.94932175
390,12.7197504,-21.44200325
391,11.46571064,-21.45421791
392,10.69554424,-21.1535511
393,9.206299782,-20.28553581
394,7.680844784,-18.15599632
395,5.844652653,-15.37097549
396,4.204453468,-12.14662075
397,2.500629187,-8.821481705
398,0.681361139,-5.427642822
399,-1.119528055,-2.085408211
400,-2.974595547,1.266102433
401,-4.80931139,4.666615486
402,-6.31342268,7.559675694
403,-7.528734684,9.76787281
404,-8.38620472,10.8941927
405,-8.765926361,11.0848732
406,-9.047729492,10.58478165
407,-9.222765923,9.935165405
408,-9.469497681,9.226436615
409,-9.291335106,8.273740768
410,-8.616756439,7.140071392
411,-7.649202347,5.908576488
412,-6.482205868,4.524605751
413,-4.859453201,3.002942324
414,-3.086988926,0.985907912
415,-1.048116684,-1.464704037
416,1.32874167,-3.795632124
417,4.106803894,-5.610500813
418,7.302814484,-7.131137371
419,10.54926109,-8.928268433
420,13.04081821,-11.39979458
421,14.83790779,-14.05689812
422,16.29080772,-16.35647011
423,16.93760872,-18.38933945
424,17.12162209,-20.49396896
425,17.17997169,-22.72602463
426,17.09593773,-24.59719658
427,17.00831032,-25.56456947
428,16.37084961,-25.78689957
429,14.95073318,-25.61781311
430,13.32129097,-25.32063484
431,12.30906773,-24.95743561
432,11.3356123,-24.24075317
433,10.6307497,-22.47484398
434,9.081594467,-19.93110657
435,6.924702168,-16.3953743
436,4.354412556,-12.4494772
437,1.499404311,-8.253356934
438,-1.38110733,-3.899027109
439,-4.006510258,0.33181417
440,-6.336485863,4.035683632
441,-8.49165535,6.797363758
442,-10.50823975,8.919106483
443,-12.05529976,10.34837914
444,-13.3845005,11.30407619
445,-14.72749519,11.9586544
446,-15.97560787,12.51922894
447,-16.97659683,12.78833866
448,-17.66296196,12.40155029
449,-17.86136246,11.03571701
450,-17.73292732,8.880329132
451,-17.25169945,7.221231461
452,-16.25296211,6.282354832
453,-14.57685471,5.627776146
454,-11.97397614,4.483779907
455,-9.012542725,2.162756443
456,-5.543902874,-0.877581239
457,-1.546702743,-3.13697052
458,3.117233753,-4.782562256
459,8.299854279,-6.729422569
460,13.59676647,-9.209879875
461,18.19115829,-11.99999523
462,22.0181942,-14.46662426
463,24.98007584,-16.66964722
464,26.92579651,-18.58782196
465,27.75721741,-20.14535713
466,27.70276451,-21.24033546
467,27.28434944,-22.10467529
468,27.00591278,-22.86182594
469,25.7681942,-23.40414238
470,22.78634071,-23.50135231
471,19.11276054,-23.42459106
472,15.52167892,-23.49591255
473,12.67265511,-23.57262611
474,10.38761806,-23.10905457
475,8.382779121,-21.79137802
476,6.51838398,-19.54251289
477,4.940498829,-17.15638733
478,2.957505226,-14.73534489
479,0.624881744,-12.42765427
480,-1.810409784,-10.37713528
481,-4.204050064,-8.077506065
482,-6.587212563,-5.650629997
483,-8.831038475,-3.058016062
484,-10.87714481,-0.394940048
485,-12.72161388,2.219818592
486,-14.29638767,4.721600056
487,-15.5435791,6.943488121
488,-16.45421219,8.756053925
489,-16.79523087,10.17335987
490,-16.85780144,10.77123547
491,-16.31281471,10.61374664
492,-15.19089794,10.17452908
493,-13.46585178,9.72533226
494,-11.4096508,9.10640049
495,-9.099695206,8.002441406
496,-6.802382946,6.51906538
