PacketCounter,Left_Hip,Right_Hip
1217,2.632879734,-10.51827812
1218,-1.626052499,-11.80998802
1219,-6.755698681,-12.52992058
1220,-12.50853252,-13.53555393
1221,-18.13465691,-13.95326996
1222,-22.53564262,-13.31715298
1223,-25.66799736,-12.07262707
1224,-27.03965378,-10.45255566
1225,-26.95770264,-8.794652939
1226,-25.28258324,-6.762503147
1227,-21.80457306,-4.885516644
1228,-18.66372871,-3.32549572
1229,-16.02852058,-0.734374762
1230,-13.15932941,2.891361475
1231,-10.35613728,6.026297092
1232,-7.539390087,7.807796001
1233,-4.376992226,8.233077049
1234,-0.621551633,8.407158852
1235,3.609262705,10.29523945
1236,7.607413769,13.36988163
1237,10.85116863,16.21871567
1238,13.57671928,18.45719719
1239,15.87473965,20.21648979
1240,18.33854866,22.12775612
1241,21.3393898,23.88022041
1242,24.0597477,25.08313942
1243,26.07312775,25.97270393
1244,27.83897972,26.70170593
1245,29.32819748,27.71570015
1246,30.06781197,29.08316803
1247,30.28293419,29.8928051
1248,30.32702446,29.34716797
1249,30.36343193,28.37165833
1250,30.13883781,27.99735641
1251,29.86006165,27.46574974
1252,29.8398571,26.3716774
1253,30.10214615,24.85714912
1254,30.31017685,23.14730263
1255,30.31419754,21.62005234
1256,30.31999588,20.20679092
1257,30.31071663,18.59363556
1258,29.7968502,16.24442291
1259,28.74547958,13.38580227
1260,27.56702614,10.85930061
1261,26.20714951,8.333662987
1262,24.63269043,5.621789455
1263,22.7524128,2.615818739
1264,20.69065475,-0.737169802
1265,18.26503372,-5.130338669
1266,14.8331728,-10.23260307
1267,10.02130222,-15.35807514
1268,3.996696234,-19.2123661
1269,-2.562255383,-21.08337402
1270,-9.492595673,-22.02721596
1271,-16.1731739,-22.94442558
1272,-22.20878029,-23.52698135
1273,-27.01463509,-23.26679611
1274,-30.90212631,-21.9296608
1275,-33.87521362,-20.27032471
1276,-35.93113327,-19.04953766
1277,-37.04090118,-18.4848938
1278,-37.51278305,-18.47608948
1279,-36.46123123,-17.53926086
1280,-34.80193329,-16.79057884
1281,-33.17915344,-15.75715446
1282,-31.29650497,-13.5486536
1283,-29.32522583,-11.02513504
1284,-27.16323471,-9.041018486
1285,-24.11006546,-7.507582664
1286,-20.02009964,-5.992168427
1287,-15.44143581,-4.37845993
1288,-11.74516487,-2.268625498
1289,-9.419686317,-0.555012822
1290,-7.037642956,0.070989162
1291,-4.422172546,0.518690825
1292,-1.930699468,1.62528801
1293,0.43023321,2.838165283
1294,2.829773188,3.322471857
1295,5.279265881,3.698188782
1296,7.281897068,4.250579834
1297,9.323476791,4.891410351
1298,11.05263805,5.103235722
1299,12.60364532,5.255950451
1300,13.73891544,5.145022392
1301,14.40105915,4.806891441
1302,14.4814167,4.19863081
1303,14.29406261,3.209766865
1304,14.0047884,1.977950692
1305,13.28551769,0.407375455
1306,12.11608696,-1.519546628
1307,10.75561714,-3.586450815
1308,9.144939423,-6.031971455
1309,7.363148689,-8.700380325
1310,4.983147621,-10.90633583
1311,1.740880132,-12.90580368
1312,-1.941790104,-14.19857025
1313,-6.260751247,-14.65407562
1314,-11.07195473,-14.8401165
1315,-15.89293861,-14.61325645
1316,-20.05430603,-13.69472218
1317,-23.18013382,-12.55509281
1318,-25.05575943,-11.29409981
1319,-25.48660278,-9.537740707
1320,-24.72188377,-6.744058609
1321,-21.76719093,-3.649946451
1322,-17.74002647,-1.616859078
1323,-15.05676079,0.769320607
1324,-12.60328579,3.470088959
1325,-9.933449745,5.305058956
1326,-7.51928091,6.62984848
1327,-5.180034637,7.243237972
1328,-2.542747259,7.601483345
1329,0.242425904,8.517067909
1330,3.443971395,11.06685638
1331,6.542393684,13.46434307
1332,8.749996185,15.33993053
1333,10.80947399,16.83541679
1334,13.1090889,18.34745216
1335,15.69871902,19.82289124
1336,18.78899384,21.33131981
1337,21.99931145,22.77915001
1338,24.81864738,24.02882385
1339,27.09193802,25.48451233
1340,28.89497948,26.431036
1341,30.17071915,26.02965927
1342,31.06007767,25.61916542
1343,31.8468914,25.37473679
1344,32.06561279,24.88292122
1345,31.62307358,23.76056862
1346,31.0901947,22.14430046
1347,30.50862885,20.18757057
1348,29.7834568,17.90318108
1349,28.96333504,15.37747288
1350,27.74539948,12.44099236
1351,25.6156044,9.004076958
1352,22.51693153,4.842028141
1353,18.75561142,1.097412467
1354,14.16771603,-1.769488692
1355,9.06138134,-4.311758041
1356,3.481691837,-5.998244286
1357,-2.433720589,-7.338950634
1358,-7.94776535,-8.197639465
1359,-13.27654076,-8.352081299
1360,-17.90391541,-7.850764751
1361,-21.1807518,-8.046914101
1362,-22.94914246,-9.048706055
1363,-22.99546242,-9.991537094
1364,-21.9631958,-10.72672176
1365,-20.11948586,-9.937379837
1366,-18.07134247,-8.865755081
1367,-16.46579552,-7.385883331
1368,-14.69246578,-5.507890224
1369,-12.88456535,-3.739392757
1370,-10.97356796,-2.091706276
1371,-8.732212067,-1.369772077
1372,-5.567532539,-1.159667969
1373,-2.592764378,-1.178570986
1374,-0.182698578,-0.844734669
1375,1.725601912,-0.348478645
1376,3.008929014,0.481581807
1377,4.098864079,1.49164784
1378,5.337031364,2.066839933
1379,6.300989151,2.287224531
1380,7.150110245,2.445893526
1381,7.893044472,2.660248995
1382,8.307328224,2.730392694
1383,8.614463806,2.485435009
1384,9.296507835,1.988598704
1385,9.892874718,1.158834219
1386,10.08107281,0.301503301
1387,10.00128174,-0.576836467
1388,9.740199089,-1.613172174
1389,9.158780098,-2.729351759
1390,8.160611153,-3.846761703
1391,6.889042854,-4.89852953
1392,5.445473194,-6.226427078
1393,3.719332218,-8.127126694
1394,1.58924675,-10.22091866
1395,-1.129463434,-12.01780033
1396,-4.593607426,-13.30596447
1397,-8.59568119,-14.38050079
1398,-13.11559772,-15.91557407
1399,-17.74541473,-17.30213547
1400,-21.40586472,-16.70314407
1401,-23.81112862,-15.47688484
1402,-24.85639,-13.65713882
1403,-24.7240963,-10.47585201
1404,-23.58743095,-7.34403801
1405,-20.82587624,-5.334336281
1406,-17.58383751,-3.538069963
1407,-15.02192211,-0.972869337
1408,-12.45892429,1.634787679
1409,-10.0360117,3.52577281
1410,-8.023696899,4.468494415
1411,-5.70632267,5.025267124
1412,-3.364097357,6.512166023
1413,-0.833136559,9.098452568
1414,1.912058949,11.791399
1415,4.835370541,13.82327652
1416,7.748087406,15.43583298
1417,10.24247456,16.88892555
1418,12.09575653,18.43630219
1419,13.67910767,19.89025879
1420,15.75706577,20.77088165
1421,18.17433739,21.24740791
1422,20.35679245,21.79574776
1423,21.77545357,22.52803802
1424,22.89928436,23.34230423
1425,23.77626038,23.96818542
1426,24.32929993,23.91661263
1427,24.49983025,23.26141548
1428,24.39460754,22.4586525
1429,24.44741821,21.35497856
1430,24.53391647,20.02206421
1431,24.67859459,18.46495819
1432,24.85389328,16.86356354
1433,24.82310867,15.42634964
1434,24.3019371,13.82228851
1435,23.20336151,11.60868168
1436,21.79534912,8.678544044
1437,20.08742523,4.924330235
1438,17.8883419,0.433125675
1439,14.96643829,-4.406460285
1440,11.15036583,-8.848322868
1441,6.705024242,-13.11331558
1442,1.628643632,-16.45588684
1443,-4.168011665,-19.50839806
1444,-10.97342587,-22.05176544
1445,-18.01508331,-23.86201668
1446,-24.35990334,-25.22635841
1447,-29.99750519,-25.47123337
1448,-34.52479553,-24.83711815
1449,-37.68372345,-23.99105263
