PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
649,-2.404038906,-2.870139599,9.017819405,33.03953171,-151.799469,-14.10995388
650,5.167398453,-3.133131266,7.551361561,52.29949951,-184.5470886,-6.613660812
651,-0.141341686,-3.105128288,8.028995514,79.13482666,-124.7105942,2.559359789
652,-1.354102731,-1.608377218,12.00295925,-2.619122028,-244.3395538,-68.74713135
653,-5.042769432,2.991054535,8.338448524,-24.23806763,-27.52023315,3.22221446
654,-7.92848587,-0.580075383,11.14053535,42.42815018,-104.2294235,34.55628204
655,-8.965302467,-0.782265007,11.18044281,7.679861546,-130.0244904,11.70064449
656,2.439403296,-1.851245522,9.804458618,11.2399416,-98.64936829,6.501274109
657,6.601497173,-3.417218924,11.3454361,3.180605888,-48.78910446,-7.597662449
658,2.38121295,-3.389119387,12.8478508,6.78554821,-28.08835411,-8.159692764
659,-1.547841311,-3.210733414,13.2934885,10.38294697,-34.41889954,-11.01881695
660,-1.00630331,-2.227931499,12.40525913,12.10277843,-45.197052,-17.87246704
661,0.11333935,-1.463408947,11.04146576,12.5081892,-63.11645508,-24.36353683
662,0.272154689,-0.977457821,10.01427555,19.90048981,-65.07989502,-27.82169533
663,0.467147529,-1.281258821,10.19503117,19.61708641,-67.99580383,-25.35290527
664,1.514061809,-1.637157321,10.43092728,25.8482151,-66.29240417,-21.55090523
665,1.798446059,-1.252836943,10.56774426,32.16149521,-63.59212112,-14.01659298
666,2.089519739,-0.448163748,9.901139259,28.01663208,-63.10570908,-11.40439129
667,2.282943726,-0.483496457,9.385956764,22.2485218,-52.4497261,-10.48306847
668,1.961586833,-0.769551575,9.312082291,23.1774826,-44.26559448,-9.87101841
669,2.240807533,-0.789224505,9.752123833,24.50141525,-35.62860489,-11.13297081
670,2.575556517,-0.970362484,10.20605469,15.59496117,-35.07479095,-10.79653168
671,3.263232946,-0.953693032,10.3842411,9.567843437,-34.75502396,-8.47008419
672,3.288301945,-0.980511069,10.51734066,1.829404712,-41.32777023,-8.953960419
673,2.600183487,-0.908883631,10.62907314,-1.491039157,-39.26435852,-10.5698328
674,3.039361238,-0.95736891,10.36546326,-1.779747009,-38.20645142,-10.38413906
675,3.73909831,-0.824922562,10.03432846,7.321157932,-44.34211731,-11.92359543
676,3.884530544,-0.858556509,9.738478661,10.13462734,-46.17509079,-12.42504215
677,3.751097202,-0.999495268,9.577467918,11.31964493,-41.21531296,-12.35603714
678,3.692828655,-0.821233392,9.679660797,12.91775036,-35.32860565,-10.26633072
679,3.958186626,-0.614521861,9.867678642,11.94583988,-29.30247116,-9.98919487
680,4.727175236,-0.576061904,9.837086678,10.40397263,-28.53149605,-10.11151981
681,4.372762203,-0.622678816,9.898055077,7.441696167,-25.25875664,-11.46344566
682,4.119148254,-0.460467696,9.881493568,5.904337883,-23.28481865,-12.58101559
683,4.209934711,-0.242509067,9.978460312,6.569259167,-24.88878632,-10.5179224
684,4.326980591,-0.046469789,9.791644096,1.712796211,-25.53816605,-8.897797585
685,4.267189026,-0.260483712,9.633172035,-7.036814213,-26.15042305,-6.614114285
686,4.495930195,-0.682976663,9.556789398,-10.9090929,-25.20964813,-3.513571978
687,4.326474667,-0.977664888,9.754564285,-10.59341717,-31.62080765,-1.507044315
688,4.711071968,-0.833136737,9.688122749,-9.968461037,-33.941082,-1.650419235
689,4.733085632,-0.624795198,9.512906075,-13.27105618,-31.30029106,-3.405747414
