PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
1629,11.63905334,-1.750167489,5.122360706,-16.2610321,30.20953178,-7.034249783
1630,12.00481129,-1.96473217,4.210317612,-6.670845985,35.36410141,-4.004436016
1631,11.93240261,-1.888636351,4.868648052,-12.97727394,50.72885895,-2.963494778
1632,11.70803452,-1.368678808,4.27968359,-27.05681038,36.55971146,3.941035509
1633,11.26394367,-0.962486327,2.95943284,-27.1129303,29.16101837,10.60896397
1634,11.42884159,-1.105148673,3.148435116,-26.61927223,49.00792313,8.996068954
1635,12.61963558,-2.253712416,4.398617744,-20.80445862,63.88140106,9.608242035
1636,12.81291008,-2.779490232,4.428787231,-38.10681152,33.5350914,18.18203163
1637,12.61076164,-2.081388712,2.701720953,-35.50636673,4.464608192,20.70166016
1638,12.28808022,-3.137183666,2.488872766,-10.45018101,2.196335554,-10.25248909
1639,7.228332996,-3.653392553,5.804462433,31.47694016,-6.724942684,-31.02047157
1640,4.488143444,2.882504463,7.271118641,39.25478363,-36.46156693,-8.242304802
1641,10.75812817,2.463007927,4.527114391,67.7277832,69.61142731,58.54489136
1642,-1.006449938,-1.74796617,11.54997349,41.11391449,145.1201782,25.04421806
1643,-2.3379457,-3.55513835,12.07608986,6.361580849,105.4863968,6.110131264
1644,2.02379632,-4.513353348,12.65202713,13.9978857,90.74407959,-13.20719147
1645,4.351452351,-0.262907535,13.47497463,1.508612633,89.91915131,-11.68550491
1646,3.605194092,2.20243144,12.04797459,15.8201561,64.81012726,-0.320343047
1647,1.939666033,0.239937499,9.795398712,0.219316259,37.45376587,9.146348
1648,2.008424044,-1.094109774,6.831844807,22.95413017,33.24480057,13.79788876
1649,1.072813749,-2.66874814,7.966829777,26.12261772,23.23785782,-0.853905559
1650,2.085001707,-2.629906893,7.975784302,15.30756569,15.69420242,2.120587826
1651,2.744869471,-2.3928895,8.501039505,15.77899361,38.56023407,12.90583229
1652,2.007651329,-1.528622389,9.702166557,7.489570618,56.05548096,16.60412788
1653,0.958769083,-0.000415681,9.634461403,12.9025526,46.50261307,10.45635223
1654,1.768895268,0.797785819,9.725624084,12.66676426,33.29959869,10.41657543
1655,2.348995447,0.751927495,9.720445633,10.39446926,33.15043259,10.70329475
1656,1.214238524,-0.085509941,10.47411442,9.544805527,20.45039558,12.58423138
1657,1.468930006,-0.857366025,10.82297325,-0.702237725,20.9898777,13.75322437
1658,0.929213285,-1.566385031,10.80321121,-13.79090595,18.54757118,9.77001667
1659,2.208405972,-1.341746807,9.886216164,-2.168282032,5.725317001,6.090259552
1660,2.665395737,-1.315569401,10.18800831,15.2571764,-3.863731384,8.739068031
1661,1.842629313,-1.637565136,10.52990818,12.80253983,-2.1908741,12.14074612
1662,1.666395068,-2.04327631,10.90492821,3.137192011,4.070967197,9.660696983
1663,1.916087151,-1.959336042,10.58340359,4.01650095,8.509942055,1.939400196
1664,2.326359749,-0.961582959,10.07439137,9.812122345,7.265192986,1.896371722
1665,2.047345638,-0.615826964,9.940123558,14.49674416,5.77923584,4.96121645
1666,2.253684282,-0.760137796,9.926000595,15.67504883,8.297045708,6.889958858
1667,2.135311604,-1.230921149,10.27637196,17.52751732,15.34165001,8.611104012
1668,2.127444983,-1.419934034,10.64365292,13.52497768,21.2550602,5.474362373
1669,2.120742559,-0.812335789,10.60665894,4.987592697,25.7201252,4.76540184
1670,1.711732388,-0.346034884,10.26987553,2.692111492,23.40056038,6.969441891
1671,1.336955309,-0.188714355,9.869189262,5.902459621,15.92805099,4.898940563
1672,1.522690177,-0.367357969,9.68354702,5.890708447,22.24264526,5.540633678
1673,1.833254218,-0.616750181,9.989459991,-1.315331101,27.70974731,7.590901375
1674,2.049800158,-0.765633702,10.10428619,-9.187398911,34.70765305,10.37862015
1675,1.976911545,-0.879807413,10.35661697,-9.293554306,40.82738876,11.3450098
1676,1.58945477,-0.69311434,9.955266953,-11.794631,46.19435883,10.55551147
1677,1.084625006,-0.931466818,9.486794472,-10.31008148,55.35411072,9.104496956
1678,0.552279294,-1.060688376,9.14850235,-10.88479996,62.77706909,9.511433601
1679,0.374515921,-0.766872764,8.68208313,-6.042434692,64.60402679,10.72548676
1680,-0.04054106,-0.473312229,9.205444336,-4.312820435,63.86096573,12.80994225
1681,0.267094374,-0.698307514,8.749228477,-5.385523319,58.66732407,12.52614689
1682,0.182934567,-0.753809273,8.199385643,-7.41561079,60.62301254,11.51457596
1683,-0.860924006,-1.000716686,7.644027233,-8.56654644,54.99993896,18.49720383
1684,-1.659384012,-0.844736159,9.261760712,-18.1099987,40.46487045,16.48067856
1685,-1.298312545,-0.391411811,8.539010048,-23.30240822,31.51693153,12.67792034
1686,-1.394417167,-0.867692709,9.049623489,-23.17487144,30.06908798,7.825810432
1687,-1.898865104,-1.028846025,8.456027031,-17.85392189,21.33606339,8.500668526
1688,-1.294295669,-1.34033823,9.430978775,-22.94265938,5.414310932,5.677904606
1689,-1.305926442,-1.064891338,9.207784653,-24.92666245,-10.11688805,3.837720633
1690,-0.850624084,-0.982340455,9.497121811,-25.99422073,-26.27649879,-0.787863135
1691,-0.532860816,-1.658700943,9.726016998,-35.61255264,-38.28013992,-3.213131666
1692,-0.704398751,-2.097652674,9.798342705,-32.08417892,-50.15784073,-6.2548666
1693,-0.603364825,-1.782979131,10.05613518,-30.73576927,-65.19998169,-10.82012749
1694,-0.432896316,-1.40477252,10.28323269,-32.90463638,-77.51437378,-13.54538155
1695,-0.11490114,-1.647191525,10.35962677,-32.52590179,-94.58847046,-13.94585991
1696,0.128891602,-2.479900599,10.76335335,-29.07287216,-109.674675,-15.7968359
1697,0.529965699,-2.954506636,10.88455582,-21.34906197,-128.5452271,-11.72731495
1698,1.777336597,-3.062950611,11.00780392,-8.448339462,-141.7677612,-12.42977333
1699,2.406163216,-2.991210461,11.34580898,7.559484482,-152.7196045,-12.04376316
1700,3.695009232,-3.729206324,11.85676765,22.57753563,-159.4676208,-14.77758884
1701,4.490383625,-3.661483049,12.13547516,33.13377762,-162.234787,-21.14178085
1702,4.986943722,-3.345941305,12.95305538,47.51512146,-164.6196442,-28.8936615
1703,5.315709591,-2.741650581,13.8020916,53.33156967,-166.3260345,-29.71894836
1704,5.948588371,-1.279727578,14.62585926,41.09483719,-166.9812164,-20.13400269
1705,7.461756706,-1.094166636,14.75512409,13.24701881,-158.9262085,-16.01294708
1706,8.575787544,-2.702362537,13.59146976,-14.95841026,-134.2500305,-17.96237564
1707,8.960753441,-3.031696796,11.34678078,-53.69784927,-93.74931335,-18.35144615
1708,9.541322708,-1.649665356,9.03093338,-71.51491547,-44.27176666,-11.30154514
1709,9.89794445,-2.544787407,9.241802216,-53.64295197,-1.167028904,1.846188426
1710,10.69345379,-3.716501236,9.653609276,-25.91834641,35.55931854,15.85746765
1711,11.32810974,-3.616115808,9.358368874,-14.31945038,69.35603333,28.53687096
1712,10.59951878,-2.897124529,7.6404109,0.169454262,104.9202881,28.95726776
1713,9.419835091,-2.293983459,5.800048828,21.9507618,143.1309204,21.03701019
1714,8.820116043,-1.540170074,4.832418919,36.1741066,162.6237946,20.06796074
1715,8.560935974,-1.201635957,4.130620956,34.32269669,177.2734375,27.87478638
1716,7.429663181,-1.011500478,2.907636166,17.09065628,192.624527,37.697052
1717,5.232073307,-1.11673975,2.21400547,11.9446106,200.3604889,39.72685623
1718,2.107004881,-0.059625961,1.79746294,11.67138672,212.4395294,39.55314255
1719,-1.731866241,0.975376427,2.844387293,6.639626026,223.7736053,43.63772202
1720,-2.32995677,-1.282402992,3.931864738,-0.419473082,231.8258514,57.32049942
1721,-1.120008707,-0.982242405,5.121910095,-32.78404617,245.180954,68.57281494
1722,-2.78105092,-0.448043704,6.710420132,-17.95198441,265.352356,61.9160881
1723,-4.258024216,-1.811984062,9.723108292,-8.62198925,242.441452,58.99578857
1724,-4.98807478,-2.559872627,10.17151928,-49.33256149,223.3267517,56.24243164
1725,-5.906633854,-2.141025543,6.308051586,-28.26209259,172.848877,48.95427322
1726,-4.561759472,-3.161683798,7.16437006,19.55588341,130.6819763,39.63129044
1727,-3.271682501,-1.765133023,8.075534821,15.83505917,101.3432999,31.25507927
1728,-3.572258711,-0.127208203,7.357868671,16.91895485,82.65238953,33.65638351
1729,-4.101993561,-1.240088105,8.355548859,18.95401764,64.12776947,29.49822044
