PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
699,-8.373085022,-0.015849929,10.46358395,-10.36712933,-9.865479469,-11.40527821
700,-5.11392355,0.594174862,10.95698738,-2.490635157,-31.73636436,-18.18789864
701,-3.806211948,0.610288322,10.63819408,-5.091692924,-44.37944031,1.226728916
702,-2.13601613,1.031579494,9.252866745,-0.410585105,-21.56420135,6.792890072
703,-1.734091163,1.596685171,8.329517365,-0.75169605,-21.88555145,13.15328503
704,-1.491295099,0.854990959,9.370715141,-16.2613163,-19.46298981,15.26335716
705,-2.972448587,0.19386147,10.2212925,-22.57184029,-18.85902405,11.9612236
706,-3.281676054,-0.147987872,10.60712433,-13.88492298,-16.03830147,-0.146364018
707,-2.66719985,-0.232760444,10.5255909,-4.494929314,-8.840037346,-8.860539436
708,-1.875964642,0.523874819,10.97592163,1.466725469,-11.6128664,-10.89013958
709,-1.745428205,0.864630818,10.32261658,12.88188457,-13.04997349,-5.12836647
710,-1.645947337,0.606892467,9.772594452,9.498832703,-3.215605259,0.877158463
711,-2.121321678,0.514583647,10.35197926,5.892669678,6.366517544,2.956442118
712,-2.350229502,0.273219347,10.35714245,-0.554796696,1.922700644,2.954149723
713,-1.700092673,0.228607327,9.376897812,-11.68442917,3.89917016,2.375547171
714,-2.085683584,0.5490821,9.212253571,-6.442016602,2.681886673,2.402810574
715,-2.604166508,0.839232564,8.872329712,-1.127445936,7.727207184,5.855930328
716,-2.466828108,0.778703868,9.372447968,-7.434076786,3.093752861,6.019774914
717,-2.546321392,0.459146529,8.837646484,-6.28402853,10.87717628,1.907487869
718,-2.616404295,0.306625962,9.015275002,6.105048656,14.94598198,-1.968292594
719,-2.096873283,0.146147028,9.233151436,-5.571300983,18.62522125,-3.577528954
720,-2.299930334,0.493275762,9.22658062,-0.728880584,17.74713516,-4.055256844
721,-2.086079121,0.839470387,9.066858292,-0.953900814,12.89901257,-3.033192396
722,-2.652611017,0.556611717,9.233210564,1.744577885,9.611317635,-4.551020622
723,-3.216776371,0.396784335,9.126568794,3.467012167,-0.10176567,-4.60537529
724,-3.108143568,0.333670318,9.13424778,7.260908604,-6.058654785,-2.56923008
725,-3.023161173,0.117470443,9.436513901,5.933058739,-14.20967484,-2.24729228
726,-2.933076382,0.534468532,9.507465363,6.107246876,-18.7205143,-2.796295404
727,-2.900359154,0.996196985,9.549536705,11.59444427,-24.98744392,0.43799749
728,-2.89131546,0.985518217,10.12383652,6.928309917,-34.4151268,1.331744432
729,-2.761140585,0.639559448,10.40688801,-2.995242357,-39.25240707,1.992237091
730,-2.112249851,0.607724071,10.44858265,-4.990905762,-44.2932663,1.476889729
731,-1.84178102,0.61688298,10.31148243,1.696171761,-50.72005463,2.036606312
732,-1.594647527,0.753071487,10.59375858,7.028545856,-56.91840363,2.98010397
733,-1.54794085,0.800803244,10.97791672,5.43620348,-64.53421783,4.295537472
734,-1.425049186,0.454677761,11.30283451,1.393611431,-70.32781219,6.737282276
735,-1.173076987,0.092777237,11.02841854,3.757544041,-75.76540375,9.154520988
736,-1.134514093,-0.295373797,10.94520473,16.13633156,-78.3861618,9.953245163
737,-0.767819822,0.077920541,10.95829582,26.62446976,-84.83509827,10.95431709
738,-0.267168939,1.023463488,10.88489532,37.7414093,-90.29182434,13.10756302
739,0.246110871,1.894876003,10.74742508,41.43931961,-93.10964203,16.89907837
740,0.193597287,1.812770128,10.67411041,38.99018478,-95.82540131,18.40963364
741,-0.135722429,2.127095699,12.37855721,29.81406212,-115.1741104,16.31493378
742,0.562889814,2.828156471,14.44555473,21.92488861,-162.3717041,18.64444351
743,2.675347328,3.447872877,15.11361122,37.4855957,-182.8711243,27.33126831
744,4.545215607,3.19139576,15.7685957,58.96348572,-150.0634918,28.48114395
745,4.694760799,1.765010476,15.47894573,76.23633575,-116.6278152,22.35007668
746,3.65839982,1.266319752,13.69923878,66.04895782,-92.23915863,15.1399765
747,3.594137907,2.457697153,12.48490238,49.05230713,-71.13665771,13.69314861
748,4.102658749,3.626473904,11.80438232,41.95009613,-38.38003159,13.72838688
749,4.843863487,3.798054457,12.02156639,33.30034256,7.871167183,5.33587122
750,4.028581619,3.098744631,12.60694408,9.676775932,52.53682709,-8.078584671
751,2.416988134,2.741475821,12.17577934,-2.773521662,79.3518219,-13.844594
752,3.327619553,2.379264355,11.64175034,-10.40639305,108.4134827,-12.52513981
753,5.467899323,1.87004447,10.58118248,-27.17045021,138.5031128,-16.14561462
754,7.91075325,2.626761675,8.704918861,-39.39927673,150.7666016,-20.5717144
755,8.931980133,2.282018661,7.787374973,-66.1062851,149.9786072,-18.70889854
756,9.097421646,1.119618773,8.541132927,-76.59532166,143.1092987,-17.67720222
757,8.682141304,-0.210475385,7.872179508,-95.13542175,157.334671,-14.56514835
758,5.530935287,-2.200902224,9.010490417,-142.1162109,228.5109863,-21.7290287
759,1.112863779,-1.511581898,1.333539963,-64.25462341,204.9925079,-15.68607807
760,-4.757194996,2.128762484,-7.132625103,97.31121063,192.3321533,-2.046162367
761,-5.756750584,1.989224792,4.334510803,91.4956131,167.8399658,-10.63483238
762,-5.246898174,3.074174404,7.840803146,-8.452237129,116.920929,-16.67188454
763,-4.126174927,2.145642042,6.283884525,-32.08262634,97.57705688,-12.67210388
764,-3.542200565,0.204838336,7.509660721,-29.09443474,86.07685089,-7.452374935
765,-3.518190384,-0.164006293,6.573872089,-15.04215622,75.29373932,-0.195691481
766,-3.538864613,0.026521472,7.13526535,12.67549801,73.07047272,-6.168855667
767,-4.018195629,0.800362647,7.76278162,19.81313324,68.10019684,-13.0911541
768,-5.021098614,2.478138685,7.858709335,5.374709606,60.09406281,-7.335086346
769,-5.033002853,2.411452532,8.920789719,-18.23184204,49.11388016,-4.059927464
770,-4.901191235,1.911548853,9.241220474,-32.18622589,38.16237259,-9.776512146
771,-4.968953609,1.088633776,9.187268257,-29.58019066,31.88515091,-11.73136616
772,-5.629794121,0.233932853,8.915455818,-24.73631859,27.91005135,-8.796739578
773,-5.666915417,-0.350988239,8.912343979,-20.12347984,24.44072723,-6.886108398
774,-4.703269482,-0.244879156,8.840877533,-13.26783752,26.30699158,-8.088713646
775,-4.106545448,-0.022158854,8.773469925,-11.52022171,24.53501129,-7.322608471
776,-4.098007202,0.214428619,8.77367115,-11.97880936,16.52992821,-3.552448511
777,-4.638725758,0.410119295,8.916622162,-10.81691647,7.061291218,-1.24407351
778,-4.966371059,0.598963082,9.078264236,-9.105054855,1.501929164,-1.58855772
779,-4.820196152,0.611667931,9.20165062,-5.643419743,-3.030642509,-6.370578289
780,-4.874559402,0.490368068,9.179350853,-3.098197222,-7.27939558,-8.854768753
781,-4.832904339,0.478156537,9.214373589,-4.771224976,-3.210053444,-7.394183636
782,-4.938967228,0.423418909,9.617184639,-8.345555305,0.731492519,-3.987232208
783,-4.989929199,0.186154529,9.647834778,-10.23141956,-0.987165093,-2.880456686
784,-4.876231194,0.198030859,9.418672562,-1.68616724,-2.577361107,-4.071311951
785,-4.645485401,0.174787298,9.43519783,7.02600193,-1.473377466,-4.780823231
786,-4.472520828,0.239105985,9.937705994,10.99256611,-3.423580408,-4.204870701
787,-4.754505157,0.314301938,10.42931747,4.867759228,-6.055388451,-3.057485104
788,-5.070570946,0.161938041,10.47247696,-4.759448528,-8.168781281,-1.289209127
789,-4.843596935,0.106204033,10.17498875,-7.251102924,-15.8912735,2.263441324
790,-4.465551853,0.049304683,10.1108551,2.353120804,-24.83266449,5.608643532
791,-4.235113144,-0.020017009,10.21573353,12.01840305,-27.99393272,3.306802511
792,-3.960987568,0.528912246,10.23650074,14.56374454,-25.40763283,-0.342897415
793,-3.876292467,1.032630205,10.02742767,13.73523045,-18.33144379,-1.87079978
794,-4.1302495,1.416360974,10.13630009,9.436470985,-13.34047031,-4.940956593
795,-4.186846733,1.082315326,10.76445198,2.848572016,-19.235466,-6.85065794
796,-3.325836658,0.472565442,9.831851959,5.545763016,-23.92757988,-4.265272617
797,-2.731336832,0.393263251,9.62485218,6.435296059,-18.69853973,1.098959088
798,-2.685461521,-0.106806658,10.42737675,-0.324923187,-19.06354904,7.588459015
799,-3.118988037,0.095192254,10.25373077,-5.960557938,-18.74231339,6.392407894
800,-3.19250989,1.18767941,10.21184349,-3.679203987,-17.15129089,3.374150038
801,-2.89388895,1.669453979,10.78643608,-3.507313728,-32.07313919,3.05937767
802,-2.671330929,1.818812728,10.96342945,-2.382431269,-50.55949402,5.772219181
803,-2.24377203,1.562982559,10.86910534,-0.327020109,-54.5663681,8.177212715
804,-1.711820722,1.237322807,10.69263268,7.131642342,-50.71681976,8.74113369
805,-1.294937611,0.664969206,10.37735081,15.40227985,-45.51278687,7.304258347
806,-0.953676999,0.121801049,10.14275837,18.55047798,-44.53384781,5.087499142
807,-1.271541238,0.120605953,10.497756,12.56902313,-42.72125244,3.99851656
808,-1.442053318,0.766014159,10.54228878,15.56017876,-48.57804489,4.603130341
809,-0.920571923,1.2843225,10.79310989,17.43049622,-47.326828,3.80751586
810,-0.224722683,1.752735853,10.81625843,13.42034912,-43.1033287,0.572633624
811,0.126217633,1.651350617,10.75362682,8.506391525,-41.98429108,5.552254677
812,-0.011512779,1.550841928,10.45867538,7.326639175,-54.46369171,13.4394598
813,-0.420467854,1.051105738,10.45915604,6.365896225,-66.79135132,19.02862167
814,-0.524089456,0.606967151,10.43464375,1.63459444,-70.72108459,16.98531342
815,-0.393961757,0.417704254,10.49092674,4.503145695,-57.92477417,9.109312057
816,-0.093418345,0.584815919,10.96908855,2.400858164,-28.13597679,0.354564041
817,0.243710518,0.762464345,11.14412594,-6.983205795,-41.54354858,2.760906458
818,-0.344695389,0.487095982,11.41082573,-8.81500721,-81.63886261,6.840610981
819,-0.706276834,0.682957172,11.67613125,-1.431827068,-100.8141708,6.97760582
820,0.392854095,0.918779731,10.94963741,-1.955873728,-104.179924,7.966605663
821,1.268361449,0.953288555,10.62042046,-2.678997993,-92.91382599,10.71583843
822,0.380810291,1.007650018,10.76650047,-4.61317873,-76.65690613,16.75785255
823,-0.06426727,0.290344179,9.602560043,-3.158853769,-81.78779602,16.79435921
824,0.287489325,-0.295798987,8.875101089,12.24036121,-65.56606293,7.725655079
825,0.19193241,0.468547314,9.150485992,20.86654663,-53.47261429,-9.413568497
826,0.40677765,1.786601424,10.17170525,16.59586143,-28.29898262,-8.64330864
827,0.29213503,1.776599169,10.01920319,-6.400311947,-15.19993401,0.442863196
828,0.321208745,1.295950413,9.986784935,-16.77761078,-10.75163841,-2.160498381
829,-0.730330765,1.147450089,10.24084949,-19.0054493,-11.93052864,-8.279457092
830,-0.444936723,0.31602034,9.407681465,0.053517759,-12.25702,-2.964652061
831,-0.394704729,-0.332401544,9.139472961,5.298211098,-1.062978268,1.146264434
832,-0.197093636,0.347125858,9.674104691,4.720145226,-3.159954071,3.672445059
