PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
518,7.451266766,-0.29756707,11.75495815,-1.933080196,-157.1470337,26.52554131
519,-3.31599021,0.331435293,12.06574059,9.319244385,-181.4480133,26.97366333
520,-7.678077698,-0.173337236,12.45648861,11.57250404,-127.806076,20.15361214
521,-3.97009325,-0.867299974,10.83019829,-11.63188362,-130.6560364,22.88776016
522,-7.421900272,-2.183712482,10.49143314,-5.603990078,-227.9204712,0.786684513
523,-0.054142416,0.486709476,12.72687244,44.58425522,-99.66042328,14.01871204
524,-4.529573441,-1.917512178,8.563274384,47.01670074,-205.5892487,-67.71390533
525,2.11007762,0.179467648,12.6231575,74.56565094,-145.9535828,-33.49911118
526,2.589080334,0.209176451,11.97261047,84.27331543,-104.6464157,-23.42916679
527,2.619716167,0.53176719,12.34653664,57.16290665,-90.86828613,-27.3918457
528,2.906564236,0.219298095,12.97632313,46.50878143,-82.95563507,-3.842878819
529,0.732161999,-0.518249989,11.89131069,26.0178299,-68.13644409,2.549881697
530,2.498291492,-0.827058554,11.16173935,25.10068321,-56.62379074,4.860510826
531,1.216901302,-1.001829386,11.0977335,30.1609993,-52.19023514,2.110174179
532,1.107516885,-0.133155152,11.10972023,38.16730499,-48.64888763,-0.111403935
533,2.580721855,1.079780817,10.73263359,45.85845947,-49.72215271,4.729730129
534,3.133052111,2.020819187,9.951352119,44.91107559,-60.99627304,8.524202347
535,2.549479246,2.332809448,9.740781784,34.37112427,-62.59897232,11.60391998
536,2.538721323,1.240163803,9.722099304,25.56816101,-55.50250626,12.70790005
537,3.393864632,0.319295973,9.967722893,25.02802849,-47.48249054,13.55194187
538,2.719128609,0.94050914,10.3281374,20.44729424,-42.04720306,9.455286026
539,3.499142885,1.380547643,9.585383415,18.5048542,-27.86660004,6.266339302
540,4.19910574,1.214992166,8.938768387,20.74789619,-13.21402454,6.248501301
541,3.110194683,1.299642324,8.684908867,28.25643158,-4.927244663,6.903187275
542,3.36144495,1.822346568,8.066541672,38.18270874,13.30951023,3.355961323
543,4.107132912,1.884377718,8.196576118,31.90899467,16.53070259,-1.01953721
544,3.555119991,2.070484638,8.537463188,4.370660782,9.596896172,0.085283905
545,2.92267251,1.723093033,9.045545578,-2.937138557,13.38003826,0.80979085
546,3.227335691,1.382305503,9.162369728,-3.199162245,11.08832073,0.971554279
547,2.895528316,1.222906232,8.543559074,-16.6191597,9.724449158,1.58983326
548,3.007025957,1.152739286,8.306573868,-20.4334507,3.247528791,2.825417995
549,3.066288948,1.060152769,8.466477394,-17.07852173,-1.166461229,5.48687315
550,3.586632252,1.455961347,8.899267197,-19.07801247,-5.405548573,7.688942909
551,3.254634142,1.333583117,9.506942749,-17.21734238,-5.626760006,11.02151394
552,3.230629683,0.707577169,9.376935005,-20.76713753,-5.494716167,9.89658165
553,3.625037909,0.356024176,8.62135601,-22.25987434,-0.91747427,8.656622887
554,3.50346899,0.461575031,8.638012886,-20.37139893,-3.898855686,9.976420403
555,3.432261467,0.882950008,8.682910919,-15.96876431,-3.01906848,9.087883949
556,3.296359539,0.855515897,8.710097313,-8.686904907,-5.107002735,10.12455273
557,3.560642958,0.478627264,8.844512939,-3.25048995,-2.188932896,11.44300461
558,3.559588909,0.372229218,8.519128799,0.200137705,-0.672801018,10.32125473
559,3.681732655,0.457042843,8.42678833,4.843606472,-2.864403486,8.928717613
560,3.242496014,0.3728787,8.504024506,3.476399183,-1.5470649,5.772347927
561,3.350512743,0.301368445,8.403264046,0.298080623,1.08646524,1.914946198
