PacketCounter,Left_Hip,Right_Hip
649,-20.37619209,-16.75044346
650,-16.52017212,-12.19770622
651,-11.0975275,-7.555085838
652,-7.031126499,-2.716732025
653,-2.20845437,1.638758659
654,2.819490671,4.77340794
655,5.271272182,5.59048271
656,4.297744751,4.62911797
657,4.23154974,4.08207226
658,4.025790691,5.04659748
659,3.962137222,5.66898441
660,4.414690495,5.90981865
661,4.361689568,6.47643948
662,4.299176693,7.38282299
663,4.031787395,8.48054409
664,4.038704395,9.15432739
665,4.402402401,9.16738892
666,4.336325645,8.72820282
667,3.853906155,8.08646202
668,3.298649788,7.5159502
669,2.915159464,6.9889698
670,2.289268494,6.31918621
671,1.171850801,5.87095261
672,0.690254509,5.63264275
673,0.816319406,5.34785271
674,0.889785588,4.94620609
675,0.735630572,4.58548355
676,0.464012951,4.35363197
677,0.179352731,4.12114525
678,-0.146490231,3.65026569
679,-0.632591426,3.01112938
680,-1.440473795,2.177433014
681,-2.350193262,1.24508667
682,-2.93853879,0.439332008
683,-3.361362219,-0.323452473
684,-3.989565611,-1.16029501
685,-4.94905138,-2.134816647
686,-5.896208763,-3.176224947
687,-6.764242649,-4.302019596
688,-7.574933529,-5.477535844
689,-8.338130951,-6.532765061
690,-8.877417564,-7.474020094
691,-9.340449333,-8.383674383
692,-9.867547035,-9.218553782
693,-10.48776627,-9.943928957
694,-11.21300507,-10.56737256
695,-11.99084949,-11.26088524
696,-12.89409256,-12.07959271
697,-14.04405689,-12.96320677
698,-15.34557915,-13.811903
699,-16.70026207,-14.62388706
700,-18.02389145,-15.40050411
701,-19.07110023,-16.06077957
702,-19.98899651,-16.60510159
703,-20.9181633,-17.12983704
704,-21.90045547,-17.7454977
705,-22.89330292,-18.50457573
706,-23.91146851,-19.38053799
707,-24.78838348,-20.3029213
708,-25.60248566,-21.18773556
709,-26.45379829,-22.01614857
710,-27.47480965,-22.81220436
711,-28.41531563,-23.59806633
712,-29.27118301,-24.53112411
713,-30.30661201,-25.726614
714,-31.37172127,-26.94452477
715,-32.53767776,-28.32518959
716,-33.52824402,-29.77951813
717,-34.47436523,-31.2586422
718,-35.37361145,-32.71644974
719,-36.27523041,-34.04887009
720,-37.21182632,-35.21500206
721,-38.04417801,-36.27019119
722,-38.77815247,-37.26286507
723,-39.45714951,-38.24234009
724,-40.08906174,-39.27482224
725,-40.55945206,-40.31795883
726,-40.89478302,-41.3380394
727,-41.17617416,-42.44657516
728,-41.4631691,-43.72556305
729,-41.8205719,-45.04662704
730,-42.27198029,-46.28248215
731,-42.84621048,-47.11927795
732,-43.3983345,-47.74301529
733,-44.0766449,-48.54801559
734,-44.77616119,-49.41167068
735,-45.48986816,-49.93236542
736,-46.21098709,-50.163517
737,-46.71868515,-50.49726868
738,-47.01772308,-50.79299164
739,-47.23414612,-49.99504471
740,-47.50855637,-49.59286118
741,-48.05911636,-52.10588837
742,-48.61379623,-53.26364517
743,-48.76439667,-52.93375397
744,-49.18381119,-52.2397995
745,-50.04369736,-51.91171265
746,-50.94179153,-51.61450195
747,-50.90591431,-50.61631012
748,-49.1841774,-49.24101257
749,-46.02518845,-46.78395462
750,-42.85471725,-43.2408905
751,-38.76423645,-38.07914734
752,-32.08787537,-31.78397369
753,-25.93527985,-26.01645851
754,-21.25103378,-21.08705139
755,-19.10869598,-17.16854668
756,-17.14780807,-13.81930971
757,-14.69071293,-11.10370445
758,-12.53932858,-9.174417734
759,-11.32595062,-7.478749722
760,-10.76756954,-6.068672121
761,-10.29131222,-4.927036524
762,-9.567651749,-3.800688744
763,-8.454276085,-2.498853683
764,-7.157215595,-1.05673027
765,-6.155663013,0.410693645
766,-5.725253105,1.543024063
767,-5.426068783,2.219000816
768,-5.041459084,2.463290215
769,-4.837767601,2.864756584
770,-4.724589825,3.38761806
771,-4.458415508,3.66092491
772,-4.052970886,3.97115421
773,-3.893073082,4.18164253
774,-4.262282848,4.12020302
775,-5.001053333,3.78571606
776,-5.975444794,3.16950798
777,-6.948018551,2.369697571
778,-7.56738615,1.721234322
779,-7.862306118,1.196879387
780,-7.878624916,0.533564568
781,-7.90325737,-0.26907444
782,-8.160063744,-1.042092323
783,-8.802027702,-1.735827446
784,-9.787858963,-2.52884388
785,-10.85725784,-3.522992134
786,-11.77628517,-4.519574404
787,-12.51482487,-5.446072936
788,-13.14813232,-6.394269645
789,-13.77178764,-7.367649436
790,-14.51492596,-8.391746879
791,-15.33135891,-9.410908222
792,-16.21383858,-10.44113827
793,-17.24729347,-11.51319838
794,-18.40960693,-12.71134853
795,-19.77787971,-13.96954775
796,-21.18950462,-15.39484119
797,-22.70377541,-16.81194401
798,-23.95554161,-18.12793255
799,-24.69237137,-19.20940781
800,-25.48120308,-20.15382481
801,-26.47681618,-21.03964329
802,-27.46440125,-22.14261341
803,-28.35646629,-23.22759819
804,-29.48200035,-24.43001556
805,-30.78427696,-25.85257149
806,-32.11920166,-27.37220955
807,-33.22171783,-28.93086624
808,-34.24441528,-30.45067978
809,-35.28815079,-31.88052177
810,-36.38713074,-33.25255585
811,-37.49427032,-34.59841156
812,-38.64913177,-35.88170815
813,-39.92635727,-37.10915756
814,-41.29000473,-38.24023438
815,-42.7314949,-39.26935196
816,-44.22388458,-40.24702454
817,-45.67624664,-41.24579239
818,-47.04084015,-42.40241623
819,-48.22417831,-43.87108612
820,-49.185009,-45.50240707
821,-49.88659668,-47.19246674
822,-50.49280167,-48.84866333
823,-51.11077499,-50.19769287
824,-51.82847595,-51.10866165
825,-52.73532867,-51.43800735
826,-53.76356125,-51.89580917
827,-54.96893311,-52.77575684
828,-56.20275116,-53.79491043
829,-57.25910187,-53.98539352
830,-58.1472168,-53.08055496
831,-58.19624329,-52.52352524
832,-58.64131546,-53.50492477
833,-58.35866547,-53.10404205
834,-58.49217606,-52.04446793
835,-58.39057922,-51.27398682
836,-57.57753754,-50.36243439
837,-57.44830704,-49.48685455
838,-57.32633972,-48.64404297
839,-55.53934479,-47.32707596
840,-52.44439697,-44.9839592
841,-48.36243057,-40.96989441
842,-41.65670776,-35.99140358
843,-35.42770767,-30.76126099
844,-30.71357918,-26.19786072
845,-27.5068531,-22.53259659
846,-24.21852493,-19.70380402
847,-21.69350433,-18.29572105
848,-19.71705818,-17.27202129
849,-18.38995743,-16.171731
850,-17.59277916,-15.48185921
851,-16.66730499,-15.03588963
852,-15.62098598,-14.32079506
853,-14.3214798,-13.09750271
854,-12.77306747,-11.49759388
855,-11.31899738,-9.744168758
856,-10.15971565,-8.213593245
857,-9.31484127,-7.141255289
858,-8.656400681,-6.060804248
859,-8.156596184,-4.757598162
860,-7.656141758,-3.763593912
861,-7.136554241,-3.42051363
862,-6.612705231,-3.3100214
863,-6.261295319,-3.071214199
864,-6.201996803,-2.882133961
865,-6.431746006,-2.995646
866,-6.826572895,-3.51333952
867,-7.298503876,-4.265810013
868,-7.61419487,-4.806933641
869,-7.647807121,-5.198260903
870,-7.571110249,-5.704314709
871,-7.556698322,-6.095216811
872,-7.675701141,-6.320068598
873,-7.909797192,-6.5557293
874,-8.216191292,-6.963629238
875,-8.598196983,-7.508094192
876,-9.053017616,-7.992148697
877,-9.519816399,-8.320228934
878,-9.989213943,-8.560219049
879,-10.48685455,-8.914601922
880,-11.08288479,-9.481798887
881,-11.84640121,-10.2459805
882,-12.82082367,-11.14677668
883,-13.92389202,-12.06405783
884,-15.08922291,-12.90943241
885,-16.11305428,-13.6814456
886,-16.90752411,-14.42152405
887,-17.53240776,-15.08034992
888,-18.09459305,-15.62739086
889,-18.79794121,-16.21414375
890,-19.86185265,-16.77580929
891,-21.30865669,-17.24573994
892,-22.89172363,-17.78175354
893,-24.33603859,-18.63033581
894,-25.73096275,-19.88075829
895,-27.23960686,-21.31105995
896,-28.80601501,-22.80268097
897,-30.41110992,-24.24827957
898,-31.97565079,-25.53897095
899,-33.48336792,-26.74581146
900,-35.02238083,-28.02880287
901,-36.61636734,-29.3833847
902,-38.31170654,-30.69140244
903,-40.1626358,-31.9468708
904,-42.13426208,-33.19670105
905,-44.14644241,-34.59164238
906,-46.17517853,-36.141119
907,-47.97661591,-37.86144829
908,-49.33477783,-39.77742386
909,-50.20351028,-41.64299774
910,-50.92518234,-43.24832153
911,-51.65712357,-44.54024124
912,-52.77600479,-45.6205368
913,-54.12845993,-46.49129868
914,-55.27238464,-47.09322357
915,-57.08977509,-47.85315323
916,-58.24403763,-48.6017952
917,-58.96790695,-49.21165848
918,-58.62244034,-49.65916443
919,-57.5753746,-49.76508713
920,-57.26964951,-51.01630402
921,-57.32697296,-51.30042267
922,-57.00046158,-51.00910187
923,-56.48502731,-51.39698792
924,-55.65789413,-51.0544548
925,-54.90093994,-50.44963074
926,-52.86483383,-49.59228897
927,-49.7702446,-48.10584259
928,-45.88981628,-46.05048752
929,-40.97224426,-42.64851379
930,-34.63919067,-37.77342415
931,-29.72329712,-33.10694885
932,-26.09355736,-29.1043396
933,-23.75900841,-25.68337059
934,-22.10637856,-22.51018143
935,-20.46938324,-20.73429775
936,-19.22973824,-19.20202446
937,-18.99521065,-17.22311497
938,-18.68296051,-15.99283981
939,-17.59906006,-15.59327316
940,-15.9011488,-15.06163979
941,-14.1034584,-14.01180744
942,-12.56284523,-13.03011704
943,-11.60041618,-12.17998123
944,-11.29691219,-11.23131228
945,-11.32640362,-10.29990363
946,-11.53928089,-9.293930292
947,-11.77521706,-8.270742178
948,-11.97500706,-7.507585287
949,-12.04643822,-7.184928566
950,-12.04742432,-7.105119236
951,-12.17115307,-7.328142047
952,-12.39905834,-7.721789539
953,-12.59309101,-7.970790148
954,-12.73303318,-8.05332303
955,-12.87520313,-8.115296006
956,-13.12821293,-8.268623829
957,-13.535326,-8.555961967
958,-14.00798702,-8.865199208
959,-14.46896839,-9.237814188
960,-14.91086197,-9.729850769
961,-15.37407494,-10.19573307
962,-15.92825699,-10.38869286
963,-16.5796051,-10.42930794
964,-17.0841217,-10.65495372
965,-17.52586937,-11.19119072
966,-17.98311806,-12.00503779
967,-18.47400665,-12.83607483
968,-19.07473183,-13.46605778
969,-19.76295471,-13.89135361
970,-20.57518387,-14.13691521
971,-21.42132187,-14.44428968
972,-22.33737183,-14.97924995
973,-23.04743576,-15.7745266
974,-23.50645447,-16.75610447
975,-24.0265274,-17.68604851
976,-24.95744324,-18.58453941
977,-26.16441345,-19.47940254
978,-27.6394043,-20.33572769
979,-29.02323723,-21.15492821
980,-30.36674881,-21.92643929
981,-31.87022591,-22.64665222
982,-33.57380676,-23.37168121
983,-35.36410141,-24.21598244
984,-37.21407318,-25.2189312
985,-39.08467484,-26.32081985
986,-41.09632492,-27.51239777
987,-43.29508209,-28.82645416
988,-45.46887207,-30.32856369
989,-47.62442017,-32.00539017
990,-49.74261093,-33.7837677
991,-51.65998077,-35.62569618
992,-53.41141129,-37.62935829
993,-55.14609528,-39.99012375
994,-56.87729263,-42.74208832
995,-58.55070496,-45.86922073
996,-59.98315811,-49.21961212
997,-61.41102219,-52.48767853
998,-62.9088974,-55.56317902
999,-64.39849091,-57.97280884
1000,-66.02248383,-59.47321701
1001,-66.81916046,-60.50862503
1002,-66.82131958,-62.05515671
1003,-69.20736694,-62.4238472
1004,-69.86472321,-62.70850372
1005,-69.88449097,-64.39417648
1006,-69.04947662,-63.98569107
1007,-68.06017303,-65.19283676
1008,-67.76580811,-65.36769485
1009,-66.71754456,-64.03125381
1010,-63.94467545,-61.86079407
1011,-59.14210892,-58.75601196
1012,-53.54530334,-55.06666946
1013,-47.52900314,-50.56978226
1014,-40.73213959,-44.1361618
1015,-34.29850388,-37.72371101
1016,-29.022789,-32.07479858
1017,-24.9973774,-27.26635742
1018,-22.85330009,-23.05505562
1019,-22.44591904,-19.60281849
1020,-23.19195175,-17.54395676
1021,-23.15431023,-16.37543583
1022,-20.99923515,-15.45044708
1023,-18.62654305,-14.7016983
1024,-16.68545532,-13.8504734
1025,-15.22938728,-12.94031382
