PacketCounter,Left_Hip,Right_Hip
899,-32.74744797,-46.9355154
900,-29.04750252,-42.95358419
901,-23.88387489,-38.19560599
902,-17.73360348,-33.29253435
903,-12.80514669,-29.52691174
904,-8.49792814,-27.42351913
905,-2.54544902,-25.00978565
906,-0.77188444,-19.71324921
907,-2.42406893,-14.85849762
908,-0.74148893,-13.6937542
909,-1.24676228,-14.93401527
910,-2.02555895,-12.88987923
911,-0.68758202,-9.05356598
912,1.07251024,-7.39649582
913,2.50478983,-5.12986755
914,2.46459532,-3.19465256
915,1.735394,-1.34267044
916,1.7406559,-0.06822586
917,2.4765873,0.94557571
918,3.14936733,1.66082001
919,3.87615299,1.87099838
920,4.35365009,2.22737503
921,4.12561226,2.69150162
922,3.66402817,2.7207489
923,3.16909695,2.47184753
924,2.48825598,2.38868332
925,1.64672327,2.44872665
926,0.90908527,2.38507462
927,0.35182715,2.18965149
928,-0.15988398,1.91077042
929,-0.73674869,1.56459808
930,-1.41441011,0.90010071
931,-2.08627295,0.27261353
932,-2.65185285,-0.1544342
933,-3.12942529,-0.64719009
934,-3.58661187,-1.40942764
935,-4.11543482,-2.33325958
936,-4.75809105,-3.22627258
937,-5.4784911,-3.99066925
938,-6.26246965,-4.61103439
939,-7.07838893,-5.4494133
940,-7.83936858,-6.56735992
941,-8.48449016,-7.54527283
942,-9.07427645,-8.43723106
943,-9.76047611,-9.33197212
944,-10.59699058,-10.24145317
945,-11.55828333,-11.22062492
946,-12.5630722,-12.36141205
947,-13.54263115,-13.4813652
948,-14.48449421,-14.46739769
949,-15.37213039,-15.23611069
950,-16.27313423,-15.81323242
951,-17.13226986,-16.40511322
952,-17.86151695,-17.02953148
953,-18.51603699,-17.71014214
954,-19.1099987,-18.47224235
955,-19.64158344,-19.10782433
956,-20.16616249,-19.48908615
957,-20.70525551,-19.609972
958,-21.23216629,-19.94867516
959,-21.71280098,-20.40316391
960,-22.08633614,-20.78196526
961,-22.43681526,-21.16496086
962,-22.89502716,-21.60948372
963,-23.51711273,-22.16698456
964,-24.17832375,-22.9144516
965,-24.78159332,-23.74005318
966,-25.37598801,-24.44146538
967,-26.17786598,-25.30742073
968,-27.05598259,-26.5390501
969,-27.89742279,-28.06835175
970,-28.698946,-29.70672512
971,-29.57241058,-31.30820179
972,-30.50323486,-32.98488188
973,-31.50401878,-34.75035906
974,-32.61836243,-36.54855037
975,-33.78473282,-38.40979421
976,-35.03745461,-40.60108656
977,-36.38804626,-43.2308073
978,-37.73239517,-46.06337643
979,-39.11492538,-48.81557846
980,-40.57152557,-51.38505268
981,-42.15099335,-53.68897152
982,-43.77386475,-55.68052292
983,-45.34522629,-57.27719879
984,-46.73637009,-58.65259552
985,-47.54705811,-60.04707718
986,-47.62292099,-61.2530899
987,-47.19518661,-62.16220093
988,-45.86585236,-63.18784142
989,-44.76436615,-64.03653336
990,-46.3260994,-66.15390205
991,-47.28645325,-68.91186714
992,-47.73478699,-66.08146095
993,-47.9937706,-63.99860001
994,-47.72079086,-60.74080467
995,-46.24059296,-58.07302284
996,-43.94205093,-57.10030365
997,-41.37685776,-55.54905033
998,-38.50841522,-52.44836712
999,-34.93796349,-48.09264755
1000,-30.15408897,-42.84324718
1001,-23.67595863,-36.3187871
1002,-16.61176777,-30.5210228
1003,-10.59954643,-27.93726635
1004,-3.62786305,-25.89325047
1005,-1.62493753,-21.47205925
1006,-3.31228447,-15.92795181
1007,-2.72963262,-12.48027992
1008,-1.66905284,-11.45825767
1009,-3.0099386,-10.98084831
1010,-3.28441834,-7.94882584
1011,-1.23754191,-4.91215515
1012,0.34905815,-3.42058182
1013,1.20873404,-1.31959915
1014,1.12883997,0.67584229
1015,0.81123304,1.74029922
1016,1.47417307,2.14201736
1017,1.94375706,2.63633728
1018,2.4822588,3.18859482
1019,3.05056095,3.44035339
1020,3.32052326,3.67605209
1021,3.51223373,4.05300522
1022,3.26291943,4.37810516
1023,2.63796663,4.47532272
1024,1.89532518,4.38552094
1025,1.20248985,3.94960785
1026,0.64438343,3.06139374
1027,0.24883223,1.94236755
1028,-0.20271778,0.99363708
1029,-0.65611839,0.13130188
1030,-1.31545091,-0.64716721
1031,-2.32132864,-1.40790939
1032,-3.43803763,-2.31747437
1033,-4.4613651,-3.42477798
1034,-5.44226259,-4.54378891
1035,-6.36036873,-5.72141647
1036,-7.18412852,-6.96782303
1037,-7.85536408,-8.02745438
1038,-8.38493609,-8.72378731
1039,-8.88994169,-9.25047493
1040,-9.50106001,-10.07786941
1041,-10.21092176,-11.28574371
1042,-10.89269161,-12.44157791
1043,-11.45400286,-13.46596718
1044,-11.91892433,-14.17705727
1045,-12.38965702,-14.61288071
1046,-12.93187809,-14.95823479
1047,-13.56686497,-15.30798912
1048,-14.24470997,-15.74460792
1049,-14.92194653,-16.31490517
1050,-15.61311054,-17.01678276
1051,-16.42726135,-17.76447487
1052,-17.25154209,-18.61147499
1053,-18.18077087,-19.63333702
1054,-19.37932396,-20.77451897
1055,-20.65573311,-21.79257965
1056,-21.78149033,-22.69665718
1057,-22.63803482,-23.68198013
1058,-23.39451599,-24.89137936
1059,-24.17217064,-26.31800652
1060,-25.05214691,-27.8822298
1061,-25.96529961,-29.58881474
1062,-26.83804512,-31.5283823
1063,-27.73246193,-33.87121677
1064,-28.73707199,-36.5289979
1065,-29.88370895,-39.33929002
1066,-31.24268723,-42.27260709
1067,-32.77895164,-45.0938201
1068,-34.4359436,-47.44380426
1069,-36.17099571,-49.45863724
1070,-38.00912094,-51.16512489
1071,-39.95904922,-52.6874485
1072,-41.83763504,-54.19944477
1073,-43.4031105,-55.64567757
1074,-44.44583893,-57.05245399
1075,-44.96140671,-58.34481239
1076,-45.02183914,-59.54279327
1077,-44.95527267,-60.61633492
1078,-44.81866837,-61.78335762
1079,-45.08489227,-61.98480225
1080,-46.55810165,-63.43091202
1081,-48.06697845,-63.83324623
1082,-49.00739288,-61.72637749
1083,-49.10272217,-59.10849571
1084,-47.54119873,-57.21194458
1085,-45.4247551,-55.77406597
1086,-42.96228409,-53.37109566
